ZOMET_IRONI,SEMEL_YISHUV,X,Y,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years
600006.0,9100,209344.0,767928.0,2023,9,77,1,5,1,1,9,0,5,1,1,3,3,3,1,2.0,1,1,24,4,2,3.84,3.0
550007.0,6400,185897.0,675925.0,2023,7,47,4,1,1,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,16,2,1.32,50.0
550007.0,6400,185897.0,675925.0,2023,7,47,4,1,1,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,8,2,1.32,22.0
15700001.0,2500,205084.0,741531.0,2023,11,36,4,1,6,1,8,3,0,3,1,3,3,1,1,2.0,1,1,31,9,2,2.52,12.0
15700001.0,2500,205084.0,741531.0,2023,11,36,4,1,6,1,8,3,0,3,1,3,3,1,1,2.0,1,1,31,6,1,2.52,10.0
15410001.0,2500,203509.0,742988.0,2023,3,9,4,5,6,1,8,3,0,2,1,4,3,3,1,2.0,1,1,31,7,1,1.32,11.0
15410001.0,2500,203509.0,742988.0,2023,3,9,4,5,6,1,8,3,0,2,1,4,3,3,1,2.0,1,1,31,6,1,1.32,9.0
23760725.0,3000,219127.0,635519.0,2023,2,51,4,1,6,1,9,0,3,3,1,5,3,1,1,2.0,1,1,11,7,1,4.12,7.0
23760725.0,3000,219127.0,635519.0,2023,2,51,4,1,6,1,9,0,3,3,1,5,3,1,1,2.0,1,1,11,7,1,4.12,15.0
510533.0,3000,221126.0,629286.0,2023,4,58,4,1,2,1,8,0,2,3,1,2,3,1,1,2.0,1,1,11,9,1,5.34,22.0
12650532.0,3000,221423.0,629974.0,2023,1,86,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,11,12,1,3.84,42.0
12650532.0,3000,221423.0,629974.0,2023,1,86,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,11,13,1,3.84,
12650532.0,3000,221423.0,629974.0,2023,1,86,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,11,6,1,3.84,4.0
230008.0,6500,192295.0,704369.0,2023,8,43,4,1,5,1,8,0,3,1,1,4,5,1,1,2.0,1,1,32,15,2,0.6,54.0
24840714.0,3000,223074.0,637227.0,2023,2,81,4,5,4,1,8,1,0,1,1,2,3,3,0,6.0,1,2,11,6,2,5.72,10.0
24840714.0,3000,223074.0,637227.0,2023,2,81,4,5,4,1,8,1,0,1,1,2,3,3,0,6.0,1,2,11,6,1,5.72,12.0
47860047.0,6300,183076.0,663263.0,2023,5,66,4,1,3,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,6,2,0.6,6.0
40815.0,5000,178940.0,662900.0,2023,9,22,4,5,6,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,6,1,3.2,14.0
40815.0,5000,178940.0,662900.0,2023,9,22,4,5,6,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,8,1,3.2,
12970556.0,5000,178760.0,663269.0,2023,8,61,4,1,4,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,8,1,5.72,23.0
12970556.0,5000,178760.0,663269.0,2023,8,61,4,1,4,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,6,1,5.72,9.0
13030043.0,6900,192791.0,675454.0,2023,1,83,4,5,5,1,8,3,0,1,1,3,3,3,1,2.0,1,1,42,10,2,1.92,8.0
8270053.0,6600,178476.0,658406.0,2023,5,77,4,1,3,1,9,3,0,1,0,2,5,1,0,1.0,1,1,51,5,1,1.92,8.0
9000022.0,6100,184085.0,665739.0,2023,6,54,4,1,4,1,8,3,0,1,1,2,3,1,9,7.0,1,1,51,14,2,0.6,19.0
18160001.0,4000,203793.0,744193.0,2023,11,87,4,5,4,1,9,0,3,3,1,3,5,6,1,2.0,9,9,31,13,1,2.52,34.0
18160001.0,4000,203793.0,744193.0,2023,11,87,4,5,4,1,9,0,3,3,1,3,5,6,1,2.0,9,9,31,10,2,2.52,27.0
9400316.0,5000,179608.0,666173.0,2023,8,48,4,1,7,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,6,1,4.44,13.0
9400316.0,5000,179608.0,666173.0,2023,8,48,4,1,7,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,11,1,4.44,39.0
92872049.0,3000,219051.0,632989.0,2023,5,50,4,1,2,1,9,0,3,1,1,2,3,1,1,2.0,1,1,11,5,1,0.6,7.0
92871461.0,3000,218039.0,636546.0,2023,11,41,4,1,6,1,8,0,3,1,0,2,3,1,1,2.0,1,1,11,10,2,4.5,16.0
92871461.0,3000,218039.0,636546.0,2023,11,41,4,1,6,1,8,0,3,1,0,2,3,1,1,2.0,1,1,11,11,1,4.5,27.0
330514.0,3000,221087.0,630312.0,2023,1,51,4,1,2,1,8,2,0,1,1,2,3,1,0,1.0,9,1,11,12,1,1.32,23.0
9770414.0,5000,180069.0,666793.0,2023,8,59,4,1,7,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,9,1,1.32,26.0
9770414.0,5000,180069.0,666793.0,2023,8,59,4,1,7,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,12,1,1.32,45.0
17150227.0,8600,183365.0,663266.0,2023,2,36,4,1,1,1,8,0,1,1,1,2,3,1,1,2.0,1,1,51,9,2,0.6,15.0
17600551.0,5000,178687.0,663522.0,2023,3,87,4,5,3,1,8,3,0,1,1,3,3,3,1,2.0,1,1,51,6,1,4.5,11.0
17600551.0,5000,178687.0,663522.0,2023,3,87,4,5,3,1,8,3,0,1,1,3,3,3,1,2.0,1,1,51,6,1,4.5,11.0
8690003.0,7800,196285.0,708675.0,2023,11,54,4,1,4,1,9,0,5,1,1,3,4,1,0,1.0,1,1,32,7,2,1.32,5.0
8690003.0,7800,196285.0,708675.0,2023,11,54,4,1,4,1,9,0,5,1,1,3,4,1,0,1.0,1,1,32,14,1,1.32,41.0
25030124.0,3000,221535.0,633429.0,2023,8,65,4,1,2,1,8,3,0,1,1,2,4,11,1,3.0,9,1,11,5,1,4.44,5.0
92871986.0,3000,216996.0,628671.0,2023,4,22,4,5,1,1,9,0,3,1,1,2,3,3,1,3.0,1,1,11,4,1,2.82,
92871986.0,3000,216996.0,628671.0,2023,4,22,4,5,1,1,9,0,3,1,1,2,3,3,1,3.0,1,1,11,11,1,2.82,15.0
8590062.0,2630,179680.0,612721.0,2023,8,61,4,1,5,1,9,0,4,1,1,5,3,1,0,1.0,1,1,61,6,2,2.52,12.0
8590062.0,2630,179680.0,612721.0,2023,8,61,4,1,5,1,9,0,4,1,1,5,3,1,0,1.0,1,1,61,9,2,2.52,28.0
570163.0,874,223036.0,732832.0,2023,2,42,4,1,2,1,9,3,0,1,1,2,3,1,0,6.0,1,1,23,7,2,1.32,11.0
570163.0,874,223036.0,732832.0,2023,2,42,4,1,2,1,9,3,0,1,1,2,3,1,0,6.0,1,1,23,4,2,1.32,4.0
8800002.0,6900,193019.0,675344.0,2023,7,75,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,8,2,3.84,16.0
8800002.0,6900,193019.0,675344.0,2023,7,75,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,12,1,3.84,44.0
9180006.0,8400,182259.0,644829.0,2023,8,58,4,1,3,1,8,3,0,1,1,3,3,1,0,1.0,1,1,44,99,0,2.52,
18100921.0,5000,181644.0,662960.0,2023,6,63,4,1,2,1,9,0,5,1,1,0,3,1,9,,1,1,51,11,2,1.92,26.0
30002.0,2560,220024.0,574110.0,2023,1,65,4,1,3,1,9,0,3,1,1,3,3,1,0,6.0,1,1,62,15,1,0.6,27.0
10590095.0,7400,186326.0,693983.0,2023,8,49,4,1,4,1,9,0,1,1,1,2,3,1,0,1.0,1,1,41,16,2,1.25,56.0
70311.0,3000,216791.0,629705.0,2023,9,33,4,1,5,1,9,3,0,1,0,2,3,1,0,1.0,1,1,11,99,0,0.6,
8140014.0,70,166045.0,633868.0,2023,5,89,4,5,3,1,9,0,3,1,1,2,3,3,0,1.0,1,1,61,5,1,1.32,6.0
8140014.0,70,166045.0,633868.0,2023,5,89,4,5,3,1,9,0,3,1,1,2,3,3,0,1.0,1,1,61,5,2,1.32,8.0
7770031.0,6200,176075.0,658313.0,2023,8,82,4,5,7,1,8,1,0,1,1,5,3,3,1,2.0,1,1,51,15,2,3.84,48.0
7770031.0,6200,176075.0,658313.0,2023,8,82,4,5,7,1,8,1,0,1,1,5,3,3,1,2.0,1,1,51,4,1,3.84,
18380992.0,4000,199047.0,743772.0,2023,7,75,4,1,5,1,9,0,3,1,1,2,3,1,0,6.0,1,1,31,15,1,0.6,58.0
92870904.0,3000,218023.0,629550.0,2023,6,71,4,1,2,1,9,1,0,7,1,3,4,2,0,1.0,1,1,11,99,0,3.2,
92870904.0,3000,218023.0,629550.0,2023,6,71,4,1,2,1,9,1,0,7,1,3,4,2,0,1.0,1,1,11,5,1,3.2,8.0
8160001.0,7000,190314.0,651413.0,2023,4,59,4,1,7,1,9,1,0,1,1,3,3,1,0,5.0,9,1,43,5,2,1.32,7.0
8160001.0,7000,190314.0,651413.0,2023,4,59,4,1,7,1,9,1,0,1,1,3,3,1,0,5.0,9,1,43,8,2,1.32,18.0
23550121.0,5000,181106.0,670255.0,2023,7,68,4,1,4,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,5,1,0.6,5.0
8740345.0,5000,179551.0,664550.0,2023,1,67,4,1,5,1,9,0,3,1,1,5,3,1,1,2.0,1,1,51,7,1,3.42,4.0
8740345.0,5000,179551.0,664550.0,2023,1,67,4,1,5,1,9,0,3,1,1,5,3,1,1,2.0,1,1,51,5,1,3.42,5.0
17130001.0,7900,187771.0,668027.0,2023,1,45,4,1,1,1,8,0,3,1,1,5,3,1,1,2.0,1,1,42,9,2,5.04,23.0
17130001.0,7900,187771.0,668027.0,2023,1,45,4,1,1,1,8,0,3,1,1,5,3,1,1,2.0,1,1,42,11,2,5.04,33.0
17130001.0,7900,187771.0,668027.0,2023,1,45,4,1,1,1,8,0,3,1,1,5,3,1,1,2.0,1,1,42,8,1,5.04,20.0
12970556.0,5000,178760.0,663269.0,2023,11,75,4,5,6,1,8,3,0,1,1,3,5,3,1,2.0,1,1,51,9,1,5.72,
12970556.0,5000,178760.0,663269.0,2023,11,75,4,5,6,1,8,3,0,1,1,3,5,3,1,2.0,1,1,51,11,1,5.72,34.0
30041.0,7900,189246.0,665894.0,2023,10,75,3,5,4,1,8,0,4,1,1,4,3,3,0,7.0,1,1,42,14,1,2.22,30.0
92872248.0,3000,221539.0,633012.0,2023,8,68,4,1,1,1,9,0,3,2,0,5,3,1,1,2.0,1,1,11,12,1,5.04,40.0
92872248.0,3000,221539.0,633012.0,2023,8,68,4,1,1,1,9,0,3,2,0,5,3,1,1,2.0,1,1,11,5,1,5.04,6.0
10590509.0,7400,189065.0,691560.0,2023,12,42,4,1,5,1,9,0,3,1,0,2,3,1,1,2.0,9,1,41,7,2,1.32,18.0
10590509.0,7400,189065.0,691560.0,2023,12,42,4,1,5,1,9,0,3,1,0,2,3,1,1,2.0,9,1,41,10,1,1.32,29.0
670189.0,1031,161127.0,603072.0,2023,4,74,4,1,1,1,9,9,0,0,0,0,5,11,9,,9,9,61,12,2,1.98,14.0
670189.0,1031,161127.0,603072.0,2023,4,74,4,1,1,1,9,9,0,0,0,0,5,11,9,,9,9,61,6,1,1.98,
8310214.0,2610,198833.0,623198.0,2023,11,78,4,5,3,1,8,1,0,6,1,4,3,6,1,3.0,9,1,11,5,2,0.6,5.0
20390895.0,8300,181632.0,650805.0,2023,2,57,4,1,6,1,9,9,0,0,0,0,5,11,1,2.0,9,9,44,6,2,3.8,14.0
20390895.0,8300,181632.0,650805.0,2023,2,57,4,1,6,1,9,9,0,0,0,0,5,11,1,2.0,9,9,44,99,0,3.8,
20700111.0,5000,180659.0,667465.0,2023,10,8,4,5,1,1,8,1,0,2,1,4,3,3,1,2.0,1,1,51,9,1,7.62,25.0
20700111.0,5000,180659.0,667465.0,2023,10,8,4,5,1,1,8,1,0,2,1,4,3,3,1,2.0,1,1,51,4,1,7.62,
8310184.0,2610,198237.0,628165.0,2023,6,83,4,5,3,1,9,9,0,0,0,0,5,6,9,,9,9,11,99,0,0.9,
8310195.0,2610,197617.0,628291.0,2023,2,73,4,5,7,1,9,0,3,5,1,3,3,3,1,2.0,1,1,11,4,1,1.98,3.0
8310195.0,2610,197617.0,628291.0,2023,2,73,4,5,7,1,9,0,3,5,1,3,3,3,1,2.0,1,1,11,9,1,1.98,22.0
9800555.0,6500,190545.0,705379.0,2023,4,9,3,5,6,1,9,0,2,1,1,2,3,3,1,2.0,1,1,32,5,1,1.92,5.0
9800555.0,6500,190545.0,705379.0,2023,4,9,3,5,6,1,9,0,2,1,1,2,3,3,1,2.0,1,1,32,4,1,1.92,3.0
28420065.0,2640,195325.0,666651.0,2023,2,32,4,1,6,1,8,3,0,1,1,3,3,1,0,1.0,1,1,42,14,1,0.6,50.0
16810122.0,5000,181499.0,669854.0,2023,9,61,2,1,6,1,8,1,0,1,3,3,3,1,1,2.0,1,1,51,6,2,3.42,11.0
16810122.0,5000,181499.0,669854.0,2023,9,61,2,1,6,1,8,1,0,1,3,3,3,1,1,2.0,1,1,51,6,1,3.42,14.0
110231.0,3000,218520.0,632610.0,2023,6,85,4,5,5,1,8,0,3,1,1,2,1,3,0,1.0,1,1,11,4,1,0.6,4.0
21220744.0,5000,179128.0,660722.0,2023,6,42,4,1,7,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,5,1,1.98,4.0
21220744.0,5000,179128.0,660722.0,2023,6,42,4,1,7,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,13,1,1.98,21.0
99970078.0,7900,188697.0,667234.0,2023,3,83,4,5,2,1,8,3,0,1,1,4,3,3,1,2.0,1,1,42,8,2,1.32,22.0
99970078.0,7900,188697.0,667234.0,2023,3,83,4,5,2,1,8,3,0,1,1,4,3,3,1,2.0,1,1,42,9,1,1.32,26.0
10700311.0,4000,198857.0,747728.0,2023,7,89,4,5,5,1,8,0,3,1,1,4,3,3,1,2.0,1,1,31,6,1,1.32,7.0
10700311.0,4000,198857.0,747728.0,2023,7,89,4,5,5,1,8,0,3,1,1,4,3,3,1,2.0,1,1,31,9,2,1.32,25.0
14060423.0,3000,219859.0,630352.0,2023,7,49,4,1,5,1,8,3,0,1,1,3,3,1,0,1.0,1,1,11,12,1,0.6,38.0
13210524.0,4000,199885.0,746497.0,2023,3,55,4,1,1,1,8,2,0,1,1,2,3,1,1,2.0,1,1,31,17,1,1.6,47.0
100085.0,1167,194907.0,709277.0,2023,1,31,4,1,1,1,9,0,3,1,1,3,3,1,0,1.0,1,1,32,5,2,0.6,6.0
15670001.0,2500,203821.0,742706.0,2023,3,25,4,5,3,1,8,1,0,2,1,2,3,3,1,2.0,1,1,31,5,2,3.12,5.0
15670001.0,2500,203821.0,742706.0,2023,3,25,4,5,3,1,8,1,0,2,1,2,3,3,1,2.0,1,1,31,11,1,3.12,4.0
8940111.0,3000,221355.0,634156.0,2023,6,30,4,1,5,1,9,0,3,1,1,3,3,1,1,3.0,1,1,11,4,1,0.9,4.0
10590185.0,7400,188689.0,690612.0,2023,5,53,4,1,6,1,9,3,0,1,1,2,3,1,0,1.0,1,1,41,8,1,0.6,17.0
8640009.0,7100,158852.0,619025.0,2023,9,69,4,1,3,1,8,3,0,1,1,2,3,1,0,6.0,1,1,61,7,1,3.84,8.0
8640009.0,7100,158852.0,619025.0,2023,9,69,4,1,3,1,8,3,0,1,1,2,3,1,0,6.0,1,1,61,6,1,3.84,8.0
21200744.0,5000,178875.0,660902.0,2023,10,69,4,1,6,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,8,1,3.12,23.0
21200744.0,5000,178875.0,660902.0,2023,10,69,4,1,6,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,12,2,3.12,17.0
10590189.0,7400,186853.0,689580.0,2023,11,77,4,5,1,1,9,1,0,1,1,2,3,3,0,5.0,1,1,41,6,2,1.32,6.0
10590189.0,7400,186853.0,689580.0,2023,11,77,4,5,1,1,9,1,0,1,1,2,3,3,0,5.0,1,1,41,5,1,1.32,7.0
20032.0,6200,176183.0,658181.0,2023,8,88,4,5,4,1,9,3,0,1,1,0,5,3,0,6.0,1,1,51,5,1,1.32,6.0
20032.0,6200,176183.0,658181.0,2023,8,88,4,5,4,1,9,3,0,1,1,0,5,3,0,6.0,1,1,51,10,2,1.32,24.0
10780127.0,8600,183223.0,665503.0,2023,7,96,4,5,6,1,8,3,0,1,0,3,3,6,0,5.0,1,1,51,5,1,1.32,4.0
10780127.0,8600,183223.0,665503.0,2023,7,96,4,5,6,1,8,3,0,1,0,3,3,6,0,5.0,1,1,51,13,1,1.32,19.0
400002.0,7700,230648.0,725566.0,2023,10,35,4,1,3,1,9,9,0,0,0,0,5,11,0,1.0,9,9,23,7,2,1.32,7.0
23910937.0,5000,181357.0,661555.0,2023,11,61,4,1,4,1,8,0,2,1,1,3,3,1,1,2.0,1,1,51,5,1,1.98,6.0
23910937.0,5000,181357.0,661555.0,2023,11,61,4,1,4,1,8,0,2,1,1,3,3,1,1,2.0,1,1,51,3,1,1.98,
8800002.0,6900,193019.0,675344.0,2023,2,35,4,1,4,1,9,0,3,1,1,2,3,1,1,2.0,1,1,42,12,2,3.84,32.0
8800002.0,6900,193019.0,675344.0,2023,2,35,4,1,4,1,9,0,3,1,1,2,3,1,1,2.0,1,1,42,8,2,3.84,19.0
23890842.0,3000,218545.0,626668.0,2023,6,91,4,5,5,1,9,0,3,1,1,4,3,3,1,2.0,1,1,11,5,1,2.52,8.0
23890842.0,3000,218545.0,626668.0,2023,6,91,4,5,5,1,9,0,3,1,1,4,3,3,1,2.0,1,1,11,6,1,2.52,3.0
40003.0,6900,193650.0,676691.0,2023,8,59,4,1,6,1,8,0,3,1,1,5,3,1,9,7.0,1,1,42,99,0,1.32,
40003.0,6900,193650.0,676691.0,2023,8,59,4,1,6,1,8,0,3,1,1,5,3,1,9,7.0,1,1,42,11,2,1.32,12.0
20390339.0,8300,176490.0,655382.0,2023,4,90,3,5,6,1,8,0,3,2,1,3,3,3,9,,1,1,44,7,2,1.32,16.0
20390339.0,8300,176490.0,655382.0,2023,4,90,3,5,6,1,8,0,3,2,1,3,3,3,9,,1,1,44,11,1,1.32,
99970296.0,7900,190735.0,664943.0,2023,9,77,4,5,4,1,8,3,0,1,1,2,3,6,0,1.0,1,1,42,13,1,2.52,44.0
99970296.0,7900,190735.0,664943.0,2023,9,77,4,5,4,1,8,3,0,1,1,2,3,6,0,1.0,1,1,42,6,1,2.52,13.0
10001.0,229,188064.0,663169.0,2023,12,31,4,1,2,1,8,3,0,1,1,3,3,1,0,1.0,1,1,42,16,1,0.6,58.0
8730022.0,6100,183985.0,666042.0,2023,1,19,4,5,4,1,8,1,0,1,1,2,3,3,1,2.0,1,1,51,11,2,1.92,35.0
8730022.0,6100,183985.0,666042.0,2023,1,19,4,5,4,1,8,1,0,1,1,2,3,3,1,2.0,1,1,51,13,1,1.92,9.0
250224.0,4000,200244.0,747183.0,2023,8,90,4,5,2,1,8,3,0,1,1,2,3,3,1,2.0,2,1,31,6,1,2.58,7.0
9950313.0,7400,185633.0,689682.0,2023,12,90,4,5,4,1,9,0,3,1,1,3,5,3,1,2.0,1,1,41,5,1,4.5,6.0
9950313.0,7400,185633.0,689682.0,2023,12,90,4,5,4,1,9,0,3,1,1,3,5,3,1,2.0,1,1,41,5,1,4.5,8.0
67780024.0,681,185594.0,664729.0,2023,12,73,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,42,11,1,1.98,29.0
67780024.0,681,185594.0,664729.0,2023,12,73,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,42,7,2,1.98,18.0
9280033.0,7900,189025.0,665873.0,2023,5,29,4,1,1,1,9,3,0,1,1,2,3,1,1,2.0,1,1,42,12,1,0.6,35.0
270014.0,195,195224.0,688407.0,2023,4,42,4,1,2,1,9,0,4,1,1,5,3,1,9,7.0,1,1,41,11,1,0.6,35.0
92870604.0,3000,221552.0,633013.0,2023,5,95,4,5,2,1,9,0,3,3,0,5,3,3,1,2.0,1,1,11,4,1,1.32,2.0
92870604.0,3000,221552.0,633013.0,2023,5,95,4,5,2,1,9,0,3,3,0,5,3,3,1,2.0,1,1,11,8,1,1.32,9.0
240513.0,3000,220744.0,629968.0,2023,12,61,4,1,4,1,9,9,0,0,0,0,5,11,0,1.0,9,9,11,6,1,1.32,10.0
240513.0,3000,220744.0,629968.0,2023,12,61,4,1,4,1,9,9,0,0,0,0,5,11,0,1.0,9,9,11,11,1,1.32,29.0
290211.0,4000,201239.0,745528.0,2023,11,4,4,5,6,1,8,0,3,1,1,5,3,3,1,2.0,1,1,31,9,1,4.5,25.0
290211.0,4000,201239.0,745528.0,2023,11,4,4,5,6,1,8,0,3,1,1,5,3,3,1,2.0,1,1,31,7,2,4.5,13.0
67620111.0,8600,183304.0,667111.0,2023,3,87,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,51,7,1,3.84,10.0
67620111.0,8600,183304.0,667111.0,2023,3,87,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,51,16,1,3.84,53.0
67620111.0,8600,183304.0,667111.0,2023,3,87,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,51,6,1,3.84,12.0
17890093.0,8400,181097.0,645177.0,2023,1,56,4,1,2,1,9,0,3,1,1,3,3,1,1,2.0,1,1,44,14,1,2.52,49.0
17890093.0,8400,181097.0,645177.0,2023,1,56,4,1,2,1,9,0,3,1,1,3,3,1,1,2.0,1,1,44,8,2,2.52,20.0
10240123.0,6600,179774.0,656970.0,2023,7,57,4,1,4,1,8,3,0,1,1,0,3,1,1,2.0,1,6,51,4,1,2.82,4.0
10240123.0,6600,179774.0,656970.0,2023,7,57,4,1,4,1,8,3,0,1,1,0,3,1,1,2.0,1,6,51,7,1,2.82,16.0
10240123.0,6600,179774.0,656970.0,2023,7,57,4,1,4,1,8,3,0,1,1,0,3,1,1,2.0,1,6,51,15,1,2.82,57.0
7490010.0,6300,182665.0,663582.0,2023,5,54,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,16,2,0.6,52.0
15140002.0,2500,204060.0,742487.0,2023,8,73,4,1,3,1,8,0,5,2,1,3,3,1,0,1.0,1,1,31,16,1,5.04,56.0
15140002.0,2500,204060.0,742487.0,2023,8,73,4,1,3,1,8,0,5,2,1,3,3,1,0,1.0,1,1,31,10,1,5.04,33.0
92871052.0,3000,217646.0,628783.0,2023,6,57,4,1,1,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,5,2,1.32,9.0
92871052.0,3000,217646.0,628783.0,2023,6,57,4,1,1,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,13,1,1.32,43.0
17100616.0,4000,202064.0,744353.0,2023,12,76,4,5,1,1,9,0,3,1,1,4,3,3,0,1.0,1,1,31,15,1,0.6,52.0
11760521.0,3000,220927.0,631181.0,2023,4,61,4,1,2,1,9,3,0,1,1,4,3,2,1,2.0,9,1,11,12,1,1.25,42.0
160041.0,7900,189413.0,665908.0,2023,8,63,4,1,5,1,8,3,0,1,1,3,3,1,0,1.0,1,1,42,15,1,1.32,51.0
92870974.0,3000,217159.0,629244.0,2023,2,37,4,1,3,1,8,1,0,1,1,2,3,2,0,1.0,2,2,11,99,0,0.6,
7960002.0,8700,186401.0,676897.0,2023,9,44,4,1,3,1,9,0,2,2,1,3,3,1,1,2.0,1,1,42,5,1,1.92,5.0
7960002.0,8700,186401.0,676897.0,2023,9,44,4,1,3,1,9,0,2,2,1,3,3,1,1,2.0,1,1,42,9,1,1.92,29.0
92872784.0,3000,221617.0,631042.0,2023,3,62,4,1,5,1,9,2,0,1,1,2,1,1,1,2.0,1,1,11,4,1,1.32,5.0
92872784.0,3000,221617.0,631042.0,2023,3,62,4,1,5,1,9,2,0,1,1,2,1,1,1,2.0,1,1,11,5,1,1.32,7.0
7490011.0,6200,176382.0,659474.0,2023,2,78,4,5,1,1,9,3,0,1,1,0,5,8,0,1.0,1,1,51,5,1,1.98,6.0
7490011.0,6200,176382.0,659474.0,2023,2,78,4,5,1,1,9,3,0,1,1,0,5,8,0,1.0,1,1,51,99,0,1.98,
18380355.0,4000,199019.0,744211.0,2023,1,52,4,1,2,1,8,3,0,1,1,2,3,1,0,6.0,1,1,31,5,1,2.52,8.0
18380355.0,4000,199019.0,744211.0,2023,1,52,4,1,2,1,8,3,0,1,1,2,3,1,0,6.0,1,1,31,6,1,2.52,5.0
8970035.0,7400,187077.0,692314.0,2023,3,58,4,1,6,1,9,0,3,1,1,2,3,1,1,2.0,1,1,41,7,1,1.92,14.0
80150684.0,5000,177320.0,661433.0,2023,8,51,4,1,6,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,99,0,1.32,
80150684.0,5000,177320.0,661433.0,2023,8,51,4,1,6,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,3,1,1.32,
28040411.0,3000,218030.0,628506.0,2023,10,34,3,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,12,1,10.76,21.0
28040411.0,3000,218030.0,628506.0,2023,10,34,3,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,15,1,10.76,37.0
92870766.0,3000,219756.0,633668.0,2023,11,35,4,1,6,1,9,3,0,1,0,3,3,1,0,1.0,1,1,11,6,1,0.6,5.0
10500350.0,6400,185325.0,675997.0,2023,3,92,4,5,7,1,9,3,0,2,1,0,5,3,1,2.0,1,1,51,6,2,2.22,10.0
10500350.0,6400,185325.0,675997.0,2023,3,92,4,5,7,1,9,3,0,2,1,0,5,3,1,2.0,1,1,51,6,1,2.22,5.0
8000033.0,6200,176340.0,656873.0,2023,2,46,4,1,1,1,9,9,0,0,0,0,5,11,1,2.0,9,9,51,17,1,11.4,63.0
8000033.0,6200,176340.0,656873.0,2023,2,46,4,1,1,1,9,9,0,0,0,0,5,11,1,2.0,9,9,51,12,1,11.4,41.0
10590092.0,7400,186737.0,692817.0,2023,5,58,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,41,12,2,7.56,40.0
10590092.0,7400,186737.0,692817.0,2023,5,58,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,41,7,2,7.56,7.0
250161.0,3000,220041.0,631571.0,2023,4,32,4,1,4,1,8,3,0,1,1,4,3,1,0,1.0,1,1,11,13,1,0.6,27.0
10050111.0,8600,183112.0,666911.0,2023,4,82,4,5,1,1,9,3,0,1,0,2,3,6,1,2.0,1,1,51,8,1,8.58,21.0
18380745.0,4000,197229.0,744241.0,2023,10,67,4,1,4,1,9,0,3,2,1,3,3,1,1,2.0,1,1,31,11,1,2.52,34.0
18380745.0,4000,197229.0,744241.0,2023,10,67,4,1,4,1,9,0,3,2,1,3,3,1,1,2.0,1,1,31,15,1,2.52,49.0
7730223.0,4000,200088.0,747325.0,2023,5,63,4,1,2,1,8,2,0,1,1,3,3,1,1,2.0,1,1,31,8,1,3.8,24.0
7070002.0,1061,229738.0,733830.0,2023,2,81,4,5,3,1,8,1,0,1,1,3,3,3,0,1.0,1,1,23,7,1,1.32,17.0
17460001.0,7900,186137.0,667491.0,2023,7,70,4,1,4,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,7,1,1.32,19.0
