pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2023001022,1,1,4,0,,,,,25,0,1866,,34,2023,9,4,89,4,5,2,9,1,3,8,0,2,5,1,3,3,4,,1,1,9,9,9,0,0,9,6,62,623,99,99,1,174867,575943
2023001041,1,1,3,0,,,,,4,781,2185,8013,12,2023,4,23,63,4,1,1,1,3,2,9,0,2,1,1,4,3,1,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,207561,746985
2023001054,1,1,2,3000,1159,,35,,,,,,61,2023,6,25,57,4,1,1,9,3,5,9,3,0,1,1,3,4,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,1,216816,632176
2023001074,1,1,4,0,,,,,2114,0,22,,34,2023,4,7,73,3,1,6,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,626,99,99,1,144602,536261
2023001075,1,1,2,8700,204,,100,,,,,,51,2023,12,13,76,4,5,4,9,3,1,8,0,3,1,1,4,3,6,2,1,1,9,9,9,4,3,9,4,42,421,0,15,1,188155,677708
2023001082,1,1,3,0,,,,,1,4,46,5,20,2023,12,30,1,4,5,7,9,2,4,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,5,51,513,99,99,1,183272,658417
2023001140,1,1,2,7400,996,,9999,,,,,,51,2023,9,18,62,4,1,2,9,3,10,8,0,3,1,1,3,3,1,,1,1,9,9,9,0,0,9,4,41,411,0,13,3,185396,689083
2023001142,1,1,2,5000,1269,,42,,,,,,20,2023,11,15,53,4,1,4,9,3,1,8,1,0,1,1,2,5,1,,1,1,9,9,6,0,0,9,5,51,511,0,13,1,179476,663205
2023001158,1,1,4,0,,,,,3631,,,,38,2023,9,12,62,4,1,3,9,3,11,5,2,0,1,1,2,4,1,,1,1,9,9,9,0,0,9,6,61,614,99,99,3,165552,626611
2023001159,1,1,1,5000,2263,2309,,14620713,,,,,20,2023,3,10,3,4,5,6,1,3,2,9,1,0,1,1,2,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178568,662021
2023001160,1,1,4,0,,,,,8083,0,2,,12,2023,6,16,62,4,1,6,9,3,3,8,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,2,29,293,99,99,1,269848,762862
2023001184,1,1,3,0,,,,,40,0,3015,9159,51,2023,11,17,47,4,1,6,1,3,2,8,0,3,1,1,4,3,1,2,1,1,9,9,9,0,0,9,4,42,421,99,99,1,193341,674867
2023001197,1,1,1,6200,221,443,,8940031,,,,,20,2023,9,18,64,4,1,2,1,1,1,8,3,0,1,1,4,3,1,2,1,1,9,9,9,1,4,1,5,51,513,0,14,1,175832,658011
2023001255,1,1,1,7900,304,454,,9850054,,,,,51,2023,9,28,82,4,5,5,0,3,1,8,1,0,1,1,2,3,3,1,1,1,9,9,9,3,3,1,4,42,422,0,13,1,190940,665512
2023001258,1,1,1,6200,102,215,,30023,,,,,20,2023,5,26,51,1,1,6,9,2,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,513,0,14,1,175777,659141
2023001265,1,1,1,5000,335,336,,550225,,,,,20,2023,12,10,70,4,5,1,0,3,1,8,3,0,1,1,2,3,3,7,1,1,9,9,9,3,3,1,5,51,511,0,13,1,184323,668576
2023001270,1,1,2,3000,968,,1,,,,,,61,2023,3,26,62,4,1,1,9,3,1,8,1,0,1,1,2,3,1,,9,1,9,9,9,3,3,9,1,11,111,0,12,3,218982,632223
2023001273,1,1,4,0,,,,,444,0,295,,51,2023,1,11,37,4,1,4,9,3,5,9,0,3,4,1,2,3,1,,1,1,9,9,9,0,0,9,4,42,421,99,99,1,196053,675103
2023001277,1,1,2,1200,600,,7,,,,,,52,2023,10,25,35,4,1,4,9,3,1,9,0,2,1,1,2,3,1,6,1,1,9,9,9,3,3,1,4,43,431,0,15,1,200850,643657
2023001293,1,1,3,0,,,,,90,8677,4412,1617,12,2023,1,19,48,4,1,5,1,3,2,9,0,2,5,1,5,3,1,2,1,1,9,9,9,0,0,9,2,21,213,99,99,1,252029,763948
2023001296,1,1,4,0,,,,,444,0,130,,51,2023,4,17,69,4,1,2,9,1,11,8,0,2,5,1,4,4,1,,1,1,9,9,9,0,0,9,4,42,422,99,99,1,195771,660548
2023001299,1,1,2,8400,261,,74,,,,,,52,2023,11,12,73,4,5,1,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,3,3,9,4,44,441,0,14,1,179578,644894
2023001335,1,1,2,103,,,9999,,,,,,14,2023,2,5,83,4,5,1,9,3,2,8,3,0,1,1,3,4,3,,1,2,9,9,9,0,0,9,2,23,234,9,31,2,228692,729107
2023001341,1,1,2,1167,,,9999,,,,,,12,2023,12,14,73,4,5,5,9,2,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,3,32,324,15,18,2,191618,712327
2023001355,1,1,4,0,,,,,854,0,38,,12,2023,12,6,51,4,1,4,9,3,4,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,2,24,242,99,99,1,228441,760492
2023001378,1,1,1,8700,147,280,,10680048,,,,,51,2023,8,20,91,4,5,1,0,3,2,8,3,0,1,1,3,3,3,1,1,1,9,9,9,0,0,9,4,42,421,0,15,1,189451,676806
2023001395,1,1,2,2002,,,9999,,,,,,51,2023,4,2,47,4,1,1,9,3,4,9,2,0,1,1,0,3,1,,1,1,9,9,9,0,0,9,4,41,411,18,31,2,196684,690228
2023001404,1,1,4,0,,,,,899,0,108,,12,2023,1,16,35,4,1,2,9,3,4,8,2,0,2,1,4,3,1,,1,1,9,9,9,0,0,9,2,24,244,99,99,1,221008,773936
2023001413,1,1,4,0,,,,,4,0,2497,,12,2023,2,8,94,4,5,4,9,3,8,8,3,0,4,1,2,3,6,,9,9,1,9,9,0,0,9,2,24,245,99,99,1,210537,776854
2023001416,1,2,4,0,,,,,437,0,87,,43,2023,4,6,23,1,5,5,9,3,3,8,3,0,2,3,3,3,10,,1,1,9,9,9,0,0,9,1,11,111,99,99,1,223890,637663
2023001438,1,1,2,8300,195,,9999,,,,,,52,2023,7,29,85,4,5,7,9,2,11,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,13,3,178059,653489
2023001444,1,1,1,7200,103,212,,7420002,,,,,52,2023,4,18,46,4,1,3,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,15,1,181005,647998
2023001445,1,1,2,4000,1093,,57,,,,,,11,2023,8,14,56,4,1,2,9,3,5,9,0,1,1,1,2,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,1,202295,744352
2023001452,1,1,1,6600,111,113,,11100006,,,,,20,2023,8,21,47,4,1,2,1,3,2,9,0,5,5,1,1,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,181289,658132
2023001462,1,1,1,7100,1026,1062,,8830021,,,,,38,2023,6,26,68,4,1,2,0,3,2,8,3,0,1,1,2,3,11,6,1,1,9,9,9,0,0,9,6,61,614,0,14,1,160572,620557
2023001470,1,1,3,0,,,,,65,0,608,12238,14,2023,6,14,89,4,5,4,0,3,2,8,0,1,1,1,4,3,6,1,3,1,9,9,9,0,0,9,2,22,222,99,99,1,239530,733038
2023001472,1,1,2,8700,,,9999,,,,,,51,2023,3,19,56,4,1,1,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,42,421,0,15,2,187921,676946
2023001502,1,1,4,0,,,,,57,0,51,,51,2023,9,3,89,4,5,1,9,2,2,9,0,2,4,1,3,3,3,,1,1,9,9,9,0,0,9,4,41,411,99,99,1,192678,692035
2023001509,1,1,2,2200,146,,40,,,,,,34,2023,7,8,88,4,5,7,9,2,1,8,1,0,1,1,3,3,3,,1,1,9,9,9,3,2,1,6,62,626,0,16,1,202527,552886
2023001515,1,1,2,9800,121,,9,,,,,,12,2023,7,23,56,4,1,1,9,3,2,8,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,3,32,324,99,17,1,195811,714250
2023001535,1,1,2,6800,305,,9999,,,,,,12,2023,3,7,51,1,1,3,9,3,2,8,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,3,31,311,0,15,3,210178,744771
2023001550,1,1,1,5000,2378,2216,,13370814,,,,,20,2023,4,27,64,4,1,5,1,3,1,9,3,0,1,1,0,5,1,2,1,1,9,9,9,3,4,1,5,51,511,0,13,1,178633,662478
2023001551,1,1,4,0,,,,,6,0,2113,,12,2023,8,5,1,4,5,7,9,3,3,8,3,0,7,1,5,3,3,,1,1,9,9,9,0,0,9,3,31,311,99,99,1,210125,732571
2023001559,1,1,4,0,,,,,4,0,1570,,12,2023,6,6,49,4,1,3,9,2,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,3,32,324,99,99,1,191338,702561
2023001571,1,1,2,2640,600,,9999,,,,,,51,2023,11,16,53,4,1,5,9,2,9,8,0,3,2,1,4,3,1,,1,1,9,9,9,0,0,9,4,42,422,0,15,3,196921,665426
2023001590,1,1,1,9000,921,964,,60022,,,,,34,2023,12,21,72,4,5,5,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,180188,572345
2023001599,1,2,2,3780,213,,9999,,,,,,43,2023,4,2,58,4,1,1,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,7,77,777,0,15,3,210479,623308
2023001608,1,1,2,1296,100,,9999,,,,,,12,2023,7,29,71,4,1,7,9,2,8,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,2,24,243,99,28,2,228769,763766
2023001656,1,1,3,0,,,,,20,0,99,8065,20,2023,11,10,56,4,1,6,0,3,3,8,1,0,3,1,3,4,1,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,177527,660491
2023001658,1,1,2,7400,406,,46,,,,,,51,2023,2,27,71,4,5,2,9,3,2,9,1,0,1,1,2,3,3,,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186316,692648
2023001664,1,1,3,0,,,,,859,0,14,12165,12,2023,3,7,66,1,1,3,1,3,2,8,3,0,4,1,3,3,1,2,1,1,9,9,9,0,0,9,2,24,245,99,99,1,210486,764906
2023001682,1,1,2,831,138,,9999,,,,,,34,2023,3,1,66,4,1,4,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,626,99,17,3,193469,543966
2023001712,1,1,1,8600,416,205,,97710248,,,,,20,2023,9,15,66,4,1,6,1,2,3,2,1,0,4,1,4,3,1,2,1,1,6,2,9,0,0,9,5,51,512,0,14,1,181260,665521
2023001714,1,1,1,3000,1105,1106,,26620214,,,,,61,2023,4,18,31,4,1,3,1,3,2,9,0,3,1,1,5,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218957,632486
2023001720,1,1,1,4000,592,988,,17340323,,,,,11,2023,9,16,77,2,5,7,1,3,2,8,3,0,1,1,2,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,196626,746612
2023001732,1,1,2,382,,,9999,,,,,,51,2023,3,26,58,4,1,1,9,2,1,9,1,0,1,1,5,3,1,,1,1,9,9,7,8,0,9,4,41,411,16,31,2,188311,701421
2023001758,1,1,1,5000,1011,180,,20700111,,,,,20,2023,2,20,67,4,1,2,1,3,3,8,1,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180659,667465
2023001767,1,1,2,154,240,,9999,,,,,,51,2023,4,4,83,4,5,3,9,3,2,9,3,0,1,1,3,3,3,5,1,1,9,9,9,0,0,9,4,41,411,99,17,3,191957,683896
2023001783,1,1,2,3000,,,9999,,,,,,61,2023,10,25,61,4,1,4,9,2,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,1,11,111,0,12,2,220976,632344
2023001791,1,2,4,0,,,,,465,0,116,,41,2023,2,2,38,4,1,5,9,2,5,9,2,0,4,1,2,4,1,,2,9,9,9,9,0,0,9,7,77,777,99,99,1,203950,657654
2023001804,1,1,1,6400,538,775,,9810033,,,,,20,2023,4,15,59,4,1,7,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,14,1,183005,674646
2023001811,1,1,1,3000,429,801,,10910146,,,,,61,2023,6,28,34,4,1,4,1,2,1,9,3,0,1,1,4,3,1,2,1,1,9,9,9,3,4,2,1,11,111,0,12,1,220581,631619
2023001812,1,2,4,0,,,,,90,0,2809,,43,2023,12,14,80,4,5,5,9,2,19,9,3,0,4,1,2,3,5,,1,1,9,9,9,0,0,9,7,77,777,99,99,1,246520,628990
2023001832,1,1,2,8600,1742,,10,,,,,,20,2023,8,29,64,4,1,3,9,2,2,8,3,0,1,1,3,5,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,3,184820,662160
2023001833,1,1,1,7400,139,408,,7950012,,,,,51,2023,7,26,52,4,1,4,0,3,1,8,0,2,1,1,5,3,1,1,1,1,9,9,6,8,0,9,4,41,411,0,13,1,187201,692844
2023001838,1,1,2,8200,,,9999,,,,,,12,2023,5,10,49,4,1,4,9,2,12,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,3,31,311,0,16,2,207817,749055
2023001841,1,1,1,2034,102,104,,80001,,,,,12,2023,3,27,54,4,1,2,9,3,10,9,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,2,21,213,99,17,1,251300,765310
2023001867,1,1,4,0,,,,,20,0,189,,20,2023,11,26,75,4,5,1,9,3,3,8,1,0,5,1,2,3,6,,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181460,667097
2023001886,1,1,2,8200,143,,50,,,,,,12,2023,2,1,57,4,1,4,9,3,1,8,0,3,1,1,5,2,1,,9,2,9,9,9,4,3,9,3,31,311,0,16,1,207727,749756
2023001887,1,1,3,0,,,,,85,8556,236,3412,12,2023,3,3,42,4,1,6,1,3,2,9,3,0,5,1,3,3,1,2,1,1,9,9,9,0,0,9,2,24,242,99,99,1,230660,759327
2023001890,1,1,2,8300,938,,13,,,,,,52,2023,12,12,69,4,5,3,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,3,3,2,4,44,442,0,13,3,178585,655368
2023001899,1,1,2,5000,1040,,76,,,,,,20,2023,9,2,91,4,5,7,9,3,2,8,3,0,1,1,1,3,3,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179505,665394
2023001939,1,1,2,5000,2747,,23,,,,,,20,2023,1,25,94,4,5,4,9,2,2,9,1,0,1,1,2,3,6,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180720,661806
2023001952,1,1,4,0,,,,,4,0,1070,,20,2023,7,2,27,4,1,1,9,3,4,9,1,0,5,1,3,3,1,,1,1,9,9,9,0,0,9,4,44,442,99,99,1,181196,655764
2023001969,1,1,4,0,,,,,4,0,997,,52,2023,11,25,6,4,5,7,9,3,4,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,99,99,1,176715,650783
2023001986,1,1,1,7400,417,532,,150031,,,,,51,2023,1,20,12,4,5,6,1,3,1,8,3,0,1,1,4,3,3,2,1,1,9,9,9,1,1,9,4,41,411,0,13,1,186868,692764
2023001991,1,1,2,4000,415,,9999,,,,,,11,2023,8,23,67,4,1,4,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,3,31,311,0,13,3,199365,747422
2023002002,1,1,1,6200,201,,,,,,,,20,2023,8,30,31,4,1,4,1,3,2,8,1,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176444,659539
2023002034,1,1,2,5000,461,,22,,,,,,20,2023,12,22,89,4,5,6,9,3,4,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,5,51,511,0,13,1,177967,664247
2023002048,1,1,4,0,,,,,44,0,323,,52,2023,1,16,1,4,5,2,9,2,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,99,99,1,184134,655022
2023002049,1,1,1,5000,2342,2383,,60822,,,,,20,2023,9,16,82,2,5,7,0,3,2,8,1,0,1,1,2,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179191,662310
2023002058,1,1,2,6300,630,,9999,,,,,,20,2023,5,1,86,4,5,2,9,3,3,9,3,0,1,1,0,5,6,,1,1,9,9,9,0,0,9,5,51,512,0,15,3,182643,662868
2023002067,1,1,2,3000,4758,,1,,,,,,61,2023,11,27,59,4,1,2,9,3,2,8,0,3,1,1,2,2,1,,2,2,9,9,9,0,0,9,1,11,111,0,12,1,223055,637037
2023002076,1,1,2,6800,239,,9999,,,,,,12,2023,6,22,44,4,1,5,9,3,1,8,3,0,1,1,1,3,1,,1,1,9,9,9,3,3,2,3,31,311,0,15,3,210518,745583
2023002093,1,1,1,166,127,187,,430053,,,,,38,2023,7,12,52,4,1,4,0,2,2,8,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,44,441,99,16,1,172506,632958
2023002099,1,1,1,9000,373,448,,11220225,,,,,34,2023,5,3,65,4,1,4,1,3,2,9,1,0,1,1,0,5,1,2,9,9,9,9,9,0,0,9,6,62,623,0,13,1,177421,574480
2023002132,1,1,1,9000,504,508,,8090032,,,,,34,2023,4,18,83,4,5,3,0,3,2,5,3,0,1,1,3,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181202,573513
2023002139,1,1,3,0,,,,,781,22,34,9756,12,2023,7,27,44,4,1,5,1,3,2,8,0,2,3,1,5,3,1,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208805,746687
2023002157,1,1,3,0,,,,,40,471,2889,4190,51,2023,7,16,21,4,5,1,1,3,2,8,0,2,5,1,4,3,3,2,1,1,9,9,9,0,0,9,4,42,422,99,99,1,190982,663592
2023002158,1,1,2,6800,649,,14,,,,,,12,2023,8,28,6,4,5,2,9,3,10,8,3,0,1,1,4,3,3,,1,1,9,9,9,0,0,9,3,31,311,0,15,1,209080,745671
2023002165,1,2,3,0,,,,,5,0,330,7203,41,2023,1,24,38,4,1,3,9,3,2,8,0,3,4,1,3,3,1,7,1,1,9,9,9,0,0,9,7,77,777,99,99,1,212207,667859
2023002180,1,1,3,0,,,,,3,0,2483,10912,52,2023,7,16,48,4,1,1,1,3,2,8,0,3,4,1,0,5,1,2,1,1,9,9,9,0,0,9,4,44,441,99,99,1,180134,629874
2023002181,1,1,3,0,,,,,23,0,33,11045,11,2023,7,31,37,4,1,2,0,3,1,6,1,0,1,1,3,3,1,6,1,1,9,9,9,3,3,1,3,31,311,99,99,1,200792,743980
2023002203,1,1,1,5000,916,456,,9920422,,,,,20,2023,12,5,73,4,5,3,0,3,1,8,1,0,1,1,2,3,3,1,1,1,9,9,9,3,3,1,5,51,511,0,13,1,180176,666045
2023002216,1,1,2,6200,311,,12,,,,,,20,2023,9,6,83,4,5,4,9,2,1,11,3,0,1,1,5,3,3,7,1,1,9,9,4,8,0,9,5,51,513,0,14,1,176272,656860
2023002226,1,1,3,0,,,,,3633,0,0,10208,38,2023,2,21,65,4,1,3,1,3,2,8,0,3,3,1,3,3,1,2,1,1,9,9,9,0,0,9,6,61,614,99,99,1,163892,623795
2023002239,1,1,2,7400,133,,1,,,,,,51,2023,11,21,72,4,5,3,9,3,3,8,0,3,1,1,3,4,6,,1,1,9,9,9,0,0,9,4,41,411,0,13,3,187543,692697
2023002243,1,1,1,7900,424,612,,17400001,,,,,51,2023,2,7,58,4,1,3,1,3,2,8,0,2,2,1,5,3,1,2,9,2,9,9,9,0,0,9,4,42,422,0,13,1,191053,664490
2023002252,1,1,1,70,302,165,,7920011,,,,,38,2023,7,14,23,4,5,6,1,3,2,8,0,3,3,1,3,3,6,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166921,633332
2023002266,1,1,3,0,,,,,4,0,2219,4105,12,2023,5,30,50,4,1,3,1,3,2,8,1,0,3,1,2,3,1,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208809,750083
2023002283,1,1,1,9000,353,366,,10510052,,,,,34,2023,4,13,75,4,1,5,1,3,4,9,0,3,3,1,2,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,177689,573589
2023002292,1,1,2,6900,532,,19,,,,,,51,2023,1,30,93,4,5,2,9,3,2,8,0,3,1,1,2,3,6,3,9,2,9,9,9,0,0,9,4,42,421,0,14,1,190934,675694
2023002309,1,1,4,0,,,,,8073,0,0,,12,2023,12,26,85,4,5,3,9,3,2,9,3,0,1,1,3,3,3,7,1,1,9,9,9,0,0,9,2,22,221,99,99,3,248955,750477
2023002330,1,1,1,6100,305,503,,7880015,,,,,20,2023,1,3,45,4,1,3,1,2,4,8,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,13,1,183979,666535
2023002358,1,1,2,9100,411,,9999,,,,,,12,2023,2,27,39,4,1,2,9,3,1,9,3,0,1,1,2,3,1,,1,1,9,9,9,3,3,9,2,24,245,0,15,3,208991,767801
2023002362,1,1,3,0,,,,,22,4,50,9911,12,2023,5,11,51,4,1,5,1,3,2,8,1,0,3,1,3,3,1,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,205478,745576
2023002367,1,1,1,8700,103,375,,9550002,,,,,51,2023,1,4,59,4,1,4,1,3,5,9,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,4,42,421,0,15,1,187097,676713
2023002385,1,1,3,0,,,,,70,89,787,1247,12,2023,11,7,46,4,1,3,1,3,2,8,0,2,5,1,5,4,1,2,1,1,9,9,9,0,0,9,2,24,245,99,99,1,213712,769051
2023002391,1,1,1,3000,1150,983,,92872805,,,,,61,2023,11,22,33,4,1,4,0,3,1,8,3,0,1,1,2,3,1,1,1,1,9,9,9,1,3,1,1,11,111,0,12,1,216814,633142
2023002403,1,1,1,4000,847,863,,80525,,,,,11,2023,9,14,41,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200111,746531
2023002406,1,1,1,2630,168,399,,8590059,,,,,38,2023,3,14,58,4,1,3,0,3,2,8,0,3,1,1,4,3,1,6,1,1,9,9,9,0,0,9,6,61,612,0,15,1,179004,611942
2023002438,1,1,2,3000,612,,210,,,,,,61,2023,9,8,55,4,1,6,9,3,1,8,3,0,1,1,2,3,1,,9,1,9,9,9,3,3,9,1,11,111,0,12,1,219650,632825
2023002456,1,1,1,3000,4753,4752,,24410661,,,,,61,2023,5,15,92,4,5,2,1,3,2,9,0,3,1,0,3,3,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222802,636986
2023002469,1,1,2,256,,,9999,,,,,,14,2023,3,5,37,4,1,1,9,3,2,8,3,0,1,0,3,3,1,,1,1,9,9,9,0,0,9,2,23,231,7,33,2,243082,712209
2023002491,1,1,1,7400,532,407,,130031,,,,,51,2023,2,25,59,4,1,7,1,3,1,8,0,2,1,1,5,4,1,2,1,1,9,9,9,3,4,1,4,41,411,0,13,1,186813,692615
2023002499,1,1,2,3000,4128,,9999,,,,,,61,2023,10,4,71,3,1,4,9,2,1,9,0,2,1,0,3,1,1,,1,1,9,9,9,1,2,1,1,11,111,0,12,3,221753,639102
2023002500,1,1,4,0,,,,,90,0,332,,33,2023,4,29,47,4,1,7,9,1,3,8,0,2,5,1,3,4,1,,1,1,9,9,9,0,0,9,6,62,625,99,99,1,200361,405760
2023002501,1,1,4,0,,,,,2,0,403,,51,2023,7,30,2,4,5,1,9,3,3,9,3,0,3,1,2,3,3,7,1,1,9,9,9,0,0,9,4,41,411,99,99,1,187165,688967
2023002502,1,1,4,0,,,,,8643,0,15,,12,2023,10,4,77,3,5,4,9,3,5,9,2,0,4,1,3,3,3,,1,1,9,9,9,0,0,9,2,24,243,99,99,1,234169,763022
2023002509,1,1,2,7900,136,,64,,,,,,51,2023,1,4,68,4,5,4,9,3,1,9,3,0,1,1,2,2,6,7,1,1,9,9,9,3,3,1,4,42,422,0,13,1,187856,667387
2023002525,1,1,2,8600,1742,,9999,,,,,,20,2023,11,9,38,4,1,5,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,3,184820,662160
2023002528,1,1,2,6900,534,,39,,,,,,51,2023,4,4,69,4,1,3,9,3,1,9,3,0,1,1,2,3,1,,1,1,9,9,9,3,9,9,4,42,421,0,14,1,191510,675660
2023002552,1,1,1,3000,4452,4439,,23760725,,,,,61,2023,12,30,65,4,1,7,1,2,8,9,0,3,1,1,3,3,1,2,1,1,1,1,9,0,0,9,1,11,111,0,12,1,219127,635519
2023002563,1,2,4,0,,,,,505,0,428,,41,2023,5,25,49,2,1,5,9,3,2,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,7,77,777,99,99,1,221569,670193
2023002581,1,1,1,7900,360,1205,,99970461,,,,,51,2023,2,22,76,4,5,4,0,3,5,8,0,3,4,1,5,4,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,186932,664536
2023002603,1,1,1,3000,1714,1736,,12730533,,,,,61,2023,4,13,56,4,1,5,1,2,1,8,2,0,1,1,3,3,1,2,2,1,9,9,9,1,1,1,1,11,111,0,12,1,220970,629028
2023002611,1,1,2,382,106,,6,,,,,,51,2023,11,4,40,4,1,7,9,2,10,8,2,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,4,41,411,16,31,3,187957,701755
2023002613,1,1,2,6500,539,,9999,,,,,,12,2023,12,2,66,4,5,7,9,2,8,8,3,0,1,1,2,3,10,,1,1,8,2,9,0,0,9,3,32,324,0,14,3,190943,705066
2023002616,1,1,2,7400,327,,15,,,,,,51,2023,1,23,52,4,1,2,9,3,1,9,3,0,1,1,4,3,1,,1,1,9,9,9,3,3,1,4,41,411,0,13,1,186704,693060
2023002651,1,2,4,0,,,,,446,0,144,,41,2023,7,24,51,4,1,2,9,3,2,8,2,0,4,1,3,3,1,5,1,1,9,9,9,0,0,9,7,77,777,99,99,1,203816,658174
2023002656,1,1,2,6200,221,,63,,,,,,20,2023,5,1,55,4,1,2,9,3,1,8,3,0,1,1,4,3,1,,1,1,9,9,9,3,3,1,5,51,513,0,14,1,176077,659116
2023002673,1,1,2,8600,1806,,9999,,,,,,20,2023,7,21,96,4,5,6,9,2,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,5,51,512,0,14,3,183385,662550
2023002674,1,1,1,70,302,165,,7920011,,,,,38,2023,3,8,46,4,1,4,1,3,2,8,0,3,1,1,5,3,1,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166921,633332
2023002675,1,2,2,3780,213,,9999,,,,,,43,2023,9,26,56,4,1,3,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,7,77,777,0,15,3,210479,623308
2023002716,1,1,1,4000,215,195,,11670122,,,,,12,2023,5,3,89,4,5,4,1,2,5,8,3,0,2,1,3,3,6,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,207561,746985
