HODESH_TEUNA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years,HOUR
2,4,5,2,1,8,0,3,1,1,3,3,6,1,2.0,1,1,41,15,1,7.56,57.0,20
1,4,5,5,1,8,3,0,1,1,2,3,6,0,5.0,1,1,51,10,2,2.52,22.0,19
1,4,5,5,1,8,3,0,1,1,2,3,6,0,5.0,1,1,51,4,1,2.52,4.0,19
8,4,5,7,1,8,3,0,1,1,2,3,3,9,7.0,1,1,44,4,1,2.75,,21
8,4,5,7,1,8,3,0,1,1,2,3,3,9,7.0,1,1,44,9,2,2.75,23.0,21
7,4,1,4,1,2,0,3,1,1,3,3,1,1,2.0,1,1,31,10,1,2.52,32.0,8
7,4,1,4,1,2,0,3,1,1,3,3,1,1,2.0,1,1,31,10,1,2.52,9.0,8
1,4,1,4,1,8,0,4,1,1,3,5,1,0,1.0,1,9,61,11,2,0.6,31.0,10
5,4,1,1,1,9,3,0,1,1,2,3,1,1,2.0,1,1,51,13,1,1.32,29.0,6
5,4,1,1,1,9,3,0,1,1,2,3,1,1,2.0,1,1,51,5,1,1.32,7.0,6
7,4,5,5,1,8,0,5,1,1,3,3,3,0,7.0,1,1,61,12,1,8.88,19.0,23
11,4,1,6,1,8,1,0,1,1,3,3,1,1,2.0,1,1,51,13,1,6.36,46.0,14
11,4,1,6,1,8,1,0,1,1,3,3,1,1,2.0,1,1,51,12,1,6.36,42.0,14
2,4,1,7,1,5,0,3,1,1,4,3,1,1,2.0,1,1,11,99,1,3.84,3.0,12
2,4,1,7,1,5,0,3,1,1,4,3,1,1,2.0,1,1,11,6,2,3.84,6.0,12
12,4,5,3,1,9,9,0,0,0,0,5,6,0,1.0,9,9,41,10,2,0.6,29.0,6
12,4,5,1,1,9,0,3,1,1,4,3,3,0,7.0,1,1,61,7,1,2.52,8.0,21
11,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,41,11,1,7.56,34.0,14
11,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,41,4,1,7.56,3.0,14
1,4,1,5,1,8,0,3,1,1,1,3,1,0,1.0,1,1,42,12,1,1.92,36.0,11
7,4,1,4,1,8,3,0,1,1,2,3,1,0,6.0,1,1,31,10,1,1.32,31.0,7
7,4,1,4,1,8,3,0,1,1,2,3,1,0,6.0,1,1,31,8,2,1.32,11.0,7
6,4,1,5,1,8,3,0,1,1,2,3,1,0,5.0,1,1,11,14,2,0.6,10.0,11
5,4,5,2,1,8,0,3,1,1,3,3,3,0,6.0,1,1,61,6,1,1.32,9.0,22
5,4,5,2,1,8,0,3,1,1,3,3,3,0,6.0,1,1,61,6,1,1.32,8.0,22
2,4,5,1,1,8,1,0,1,1,3,3,3,0,1.0,1,1,11,15,1,1.92,34.0,18
1,4,5,3,1,9,3,0,1,1,0,3,6,1,2.0,1,1,51,8,1,3.2,,6
1,4,5,3,1,9,3,0,1,1,0,3,6,1,2.0,1,1,51,10,1,3.2,17.0,6
9,4,1,4,1,9,0,3,1,1,1,5,11,0,1.0,1,1,42,99,0,0.6,,6
10,4,1,1,1,8,3,0,1,1,4,5,1,1,2.0,1,1,51,10,1,2.52,25.0,15
10,4,1,1,1,8,3,0,1,1,4,5,1,1,2.0,1,1,51,5,1,2.52,5.0,15
11,4,5,3,1,8,3,0,1,1,2,3,3,1,2.0,1,1,11,9,1,4.44,16.0,21
11,4,5,3,1,8,3,0,1,1,2,3,3,1,2.0,1,1,11,7,1,4.44,6.0,21
8,4,1,3,1,8,3,0,2,1,3,3,1,0,1.0,1,1,51,6,2,0.6,8.0,9
4,4,1,1,1,8,1,0,1,1,2,3,1,0,1.0,1,1,31,10,1,0.6,19.0,13
6,4,1,3,1,9,3,0,1,1,3,3,1,9,,1,1,24,4,2,1.92,4.0,14
2,4,5,3,1,9,0,3,1,1,2,3,3,1,2.0,2,2,41,11,2,2.52,32.0,17
2,4,5,3,1,9,0,3,1,1,2,3,3,1,2.0,2,2,41,15,1,2.52,58.0,17
12,4,1,5,1,8,0,3,1,1,1,3,1,0,1.0,1,1,42,11,1,0.6,37.0,7
4,2,5,3,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,6,2,1.92,12.0,4
4,2,5,3,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,10,2,1.92,5.0,4
4,2,5,3,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,12,2,1.92,21.0,4
9,4,1,1,1,9,3,0,1,0,4,3,1,0,1.0,1,1,51,99,0,0.6,,13
9,4,1,4,1,8,0,2,1,1,2,3,1,1,2.0,1,1,31,8,2,7.02,19.0,16
9,4,1,4,1,8,0,2,1,1,2,3,1,1,2.0,1,1,31,9,1,7.02,24.0,16
3,4,1,5,1,9,3,0,1,1,2,3,1,0,1.0,1,1,43,9,2,0.6,25.0,7
12,4,5,2,1,8,0,2,2,1,0,3,3,1,2.0,1,1,42,10,1,2.52,31.0,17
12,4,5,2,1,8,0,2,2,1,0,3,3,1,2.0,1,1,42,14,1,2.52,49.0,17
10,4,1,3,1,8,0,3,2,1,5,3,1,1,2.0,1,1,31,13,1,2.22,47.0,13
10,4,1,3,1,8,0,3,2,1,5,3,1,1,2.0,1,1,31,11,1,2.22,31.0,13
10,4,1,1,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,7,2,1.32,10.0,8
10,4,1,1,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,8,1,1.32,16.0,8
8,4,1,5,1,9,0,3,2,1,3,3,1,1,2.0,1,1,42,13,1,1.92,47.0,6
8,4,1,5,1,9,0,3,2,1,3,3,1,1,2.0,1,1,42,5,1,1.92,9.0,6
8,4,1,5,1,9,0,3,2,1,3,3,1,1,2.0,1,1,42,11,1,1.92,39.0,6
2,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,99,0,2.52,,8
2,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,99,0,2.52,,8
2,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,16,1,2.52,59.0,8
2,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,99,0,2.52,,8
9,2,1,1,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,16,1,0.9,50.0,8
8,4,1,6,1,8,3,0,1,1,4,3,1,0,6.0,1,1,62,8,2,1.32,19.0,17
8,4,1,6,1,8,3,0,1,1,4,3,1,0,6.0,1,1,62,9,1,1.32,26.0,17
1,4,1,3,1,8,1,0,1,1,1,3,1,0,1.0,1,1,24,16,1,7.47,50.0,10
1,4,1,5,1,9,3,0,1,1,2,3,1,0,7.0,1,1,42,7,2,1.92,18.0,10
11,4,5,1,1,8,3,0,1,1,2,3,6,0,1.0,2,2,51,7,1,0.6,15.0,17
2,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,10,2,2.52,28.0,12
2,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,8,1,2.52,23.0,12
1,4,5,2,1,8,3,0,1,1,2,5,3,1,2.0,1,1,51,6,1,6.36,14.0,0
1,4,5,2,1,8,3,0,1,1,2,5,3,1,2.0,1,1,51,4,1,6.36,,0
3,4,1,5,1,9,0,3,1,1,2,3,1,1,2.0,1,1,41,14,1,1.6,49.0,8
9,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,11,1,2.52,30.0,21
9,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,9,1,2.52,28.0,21
4,3,1,6,1,9,0,3,1,1,3,3,1,1,2.0,1,1,41,12,2,2.52,31.0,18
4,3,1,6,1,9,0,3,1,1,3,3,1,1,2.0,1,1,41,8,1,2.52,2.0,18
6,4,1,1,1,8,0,1,1,1,2,3,1,0,1.0,1,1,62,7,1,1.92,17.0,16
6,4,1,1,1,8,0,1,1,1,2,3,1,0,1.0,1,1,62,5,1,1.92,,16
3,4,5,3,1,8,3,0,1,1,2,3,3,0,5.0,2,2,21,5,2,1.32,8.0,19
3,4,5,3,1,8,3,0,1,1,2,3,3,0,5.0,2,2,21,5,2,1.32,6.0,19
6,4,1,6,1,8,0,3,1,1,3,3,1,1,2.0,1,1,51,12,1,2.52,34.0,11
6,4,1,6,1,8,0,3,1,1,3,3,1,1,2.0,1,1,51,8,1,2.52,20.0,11
10,4,5,1,1,8,1,0,1,1,2,3,3,0,6.0,1,1,51,8,1,0.6,,0
12,4,1,3,1,5,3,0,1,1,2,3,1,0,7.0,1,1,61,8,1,0.6,24.0,9
11,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,32,16,2,2.52,36.0,10
11,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,32,99,0,2.52,,10
11,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,32,99,0,2.52,,10
11,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,32,12,1,2.52,39.0,10
2,4,1,3,1,8,3,0,1,1,3,3,1,0,1.0,1,1,41,6,1,0.6,13.0,15
9,4,5,5,1,9,3,0,1,0,3,3,3,0,1.0,1,1,11,7,2,1.32,15.0,22
9,4,5,5,1,9,3,0,1,0,3,3,3,0,1.0,1,1,11,4,1,1.32,3.0,22
3,4,1,5,1,9,1,0,1,1,3,3,1,1,2.0,1,1,51,15,1,1.32,45.0,8
3,4,1,5,1,9,1,0,1,1,3,3,1,1,2.0,1,1,51,13,2,1.32,41.0,8
8,4,5,1,1,8,1,0,1,1,2,5,3,0,1.0,1,1,51,8,1,1.32,23.0,19
8,4,5,1,1,8,1,0,1,1,2,5,3,0,1.0,1,1,51,99,0,1.32,,19
10,3,1,3,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,10,1,5.04,30.0,8
1,4,1,4,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,7,2,0.6,9.0,8
11,4,1,3,1,9,3,0,1,0,2,5,1,0,1.0,1,1,51,13,1,2.58,45.0,10
9,4,1,1,1,9,3,0,1,1,3,3,1,1,2.0,1,1,51,6,1,3.84,9.0,13
9,4,1,1,1,9,3,0,1,1,3,3,1,1,2.0,1,1,51,10,1,3.84,30.0,13
11,4,1,5,1,9,3,0,1,1,4,3,1,0,1.0,1,1,61,13,1,1.32,37.0,14
11,4,1,5,1,9,3,0,1,1,4,3,1,0,1.0,1,1,61,4,2,1.32,2.0,14
5,4,1,4,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,6,1,0.6,9.0,17
9,4,1,5,1,8,0,3,1,1,4,3,1,0,1.0,1,1,61,13,2,0.6,24.0,17
7,4,1,5,1,9,0,2,1,1,5,4,1,1,2.0,1,1,31,14,2,2.52,23.0,8
7,4,1,5,1,9,0,2,1,1,5,4,1,1,2.0,1,1,31,12,1,2.52,26.0,8
9,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,8,1,4.5,17.0,16
9,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,13,2,4.5,44.0,16
5,4,1,2,1,8,1,0,1,1,2,3,11,0,1.0,1,1,42,9,2,0.6,23.0,8
7,4,1,5,1,8,0,3,1,1,3,3,1,0,1.0,1,1,11,5,1,12.66,4.0,7
7,4,1,5,1,8,0,3,1,1,3,3,1,0,1.0,1,1,11,16,1,12.66,46.0,7
4,4,5,5,1,8,0,5,1,1,4,3,6,9,,9,1,31,99,0,1.32,,23
4,4,5,5,1,8,0,5,1,1,4,3,6,9,,9,1,31,6,1,1.32,10.0,23
4,4,1,6,1,9,3,0,1,0,2,3,1,1,2.0,9,1,51,5,1,1.32,,16
4,4,1,6,1,9,3,0,1,0,2,3,1,1,2.0,9,1,51,11,1,1.32,,16
12,4,5,6,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,4,1,6.36,,17
12,4,5,6,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,99,0,6.36,,17
12,4,5,6,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,5,1,4.44,3.0,3
4,4,1,6,1,9,0,3,3,1,5,3,1,1,2.0,1,1,44,11,2,1.32,34.0,18
4,4,1,6,1,9,0,3,3,1,5,3,1,1,2.0,1,1,44,13,2,1.32,31.0,18
1,4,1,1,1,9,3,0,2,1,3,3,1,1,2.0,1,1,11,15,2,5.04,51.0,9
1,4,1,1,1,9,3,0,2,1,3,3,1,1,2.0,1,1,11,10,1,5.04,29.0,9
6,4,1,1,1,9,0,3,1,1,5,5,1,0,6.0,1,1,61,5,1,1.32,7.0,7
6,4,1,1,1,9,0,3,1,1,5,5,1,0,6.0,1,1,61,14,1,1.32,50.0,7
2,4,1,3,1,8,3,0,1,1,2,3,2,0,1.0,2,1,11,14,1,0.6,47.0,16
2,4,1,1,1,8,0,2,1,1,4,3,1,1,2.0,1,1,11,5,1,2.52,3.0,15
11,4,5,5,1,8,3,0,1,1,4,3,3,1,2.0,1,1,51,14,1,0.6,42.0,17
11,4,5,6,1,8,0,5,1,1,2,3,6,1,2.0,1,1,31,7,1,0.6,9.0,5
9,4,1,2,1,8,3,0,6,1,2,3,11,0,1.0,1,1,11,5,1,5.1,3.0,17
9,4,1,2,1,8,3,0,6,1,2,3,11,0,1.0,1,1,11,6,1,5.1,9.0,17
8,4,1,2,1,9,3,0,5,1,5,3,1,1,2.0,1,1,23,7,1,1.92,17.0,14
8,4,1,2,1,9,3,0,5,1,5,3,1,1,2.0,1,1,23,15,1,1.92,53.0,14
8,4,1,2,1,9,3,0,5,1,5,3,1,1,2.0,1,1,23,13,1,1.92,42.0,14
5,4,1,2,1,9,3,0,7,1,2,5,1,9,7.0,1,1,11,8,1,0.6,20.0,7
6,4,1,3,1,9,3,0,1,0,2,3,1,0,1.0,1,1,11,14,1,0.6,45.0,16
1,4,5,5,1,8,0,5,3,1,3,3,4,1,2.0,1,1,61,8,2,3.84,21.0,20
1,4,5,5,1,8,0,5,3,1,3,3,4,1,2.0,1,1,61,12,2,3.84,40.0,20
10,4,1,2,1,8,0,2,3,1,4,3,1,1,2.0,1,1,44,5,2,2.52,7.0,15
10,4,1,2,1,8,0,2,3,1,4,3,1,1,2.0,1,1,44,9,2,2.52,24.0,15
3,4,1,4,1,8,0,3,1,1,3,3,1,9,,1,1,62,14,1,0.9,36.0,16
6,4,1,5,1,8,3,0,1,1,1,3,1,0,1.0,1,1,62,12,1,0.6,30.0,6
4,2,1,4,1,8,0,3,1,1,2,5,1,0,6.0,1,1,44,11,1,1.32,37.0,13
4,2,1,4,1,8,0,3,1,1,2,5,1,0,6.0,1,1,44,8,2,1.32,19.0,13
10,3,1,1,1,9,0,5,1,1,4,3,1,1,2.0,1,1,32,7,1,8.24,8.0,12
10,3,1,1,1,9,0,5,1,1,4,3,1,1,2.0,1,1,32,5,1,8.24,3.0,12
7,4,1,3,1,8,0,2,2,1,5,3,1,1,2.0,1,1,44,9,1,3.12,28.0,16
7,4,1,3,1,8,0,2,2,1,5,3,1,1,2.0,1,1,44,15,2,3.12,40.0,16
1,4,1,2,1,8,0,3,1,1,3,3,1,1,2.0,1,1,51,7,1,1.32,5.0,10
1,4,1,2,1,8,0,3,1,1,3,3,1,1,2.0,1,1,51,10,1,1.32,28.0,10
4,3,1,6,1,8,3,0,1,1,1,3,1,0,1.0,1,1,42,14,1,0.6,49.0,11
3,4,5,1,1,8,0,3,3,1,3,3,3,1,2.0,1,1,62,12,2,6.96,24.0,18
3,4,5,1,1,8,0,3,3,1,3,3,3,1,2.0,1,1,62,8,1,6.96,20.0,18
3,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,16,1,3.84,34.0,6
3,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,16,1,3.84,47.0,6
6,4,1,6,1,9,0,3,1,1,2,3,1,0,6.0,9,1,62,12,1,0.9,35.0,10
3,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,1,1,61,10,1,3.84,33.0,12
3,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,1,1,61,8,1,3.84,22.0,12
2,4,1,1,1,9,0,2,1,1,4,3,1,1,2.0,1,1,44,8,1,4.5,20.0,12
2,4,1,1,1,9,0,2,1,1,4,3,1,1,2.0,1,1,44,10,1,4.5,33.0,12
6,4,1,4,1,8,0,2,1,1,5,3,1,1,2.0,1,1,31,12,2,1.32,41.0,9
6,4,1,4,1,8,0,2,1,1,5,3,1,1,2.0,1,1,31,6,1,1.32,11.0,9
3,4,1,2,1,9,3,0,1,0,2,1,1,0,1.0,1,1,11,11,1,1.32,33.0,13
3,4,1,2,1,9,3,0,1,0,2,1,1,0,1.0,1,1,11,7,2,1.32,14.0,13
2,4,5,6,1,9,3,0,1,1,4,3,3,1,2.0,1,1,11,5,1,0.6,8.0,18
6,4,1,6,1,9,0,2,2,1,3,3,1,1,2.0,1,1,21,11,1,1.32,38.0,11
6,4,1,6,1,9,0,2,2,1,3,3,1,1,2.0,1,1,21,16,1,1.32,56.0,11
6,4,5,7,1,8,0,3,1,1,2,3,3,0,6.0,1,1,61,10,1,0.6,31.0,22
1,4,5,7,1,8,3,0,1,1,3,3,3,0,7.0,1,1,61,99,1,2.52,4.0,17
1,4,5,7,1,8,3,0,1,1,3,3,3,0,7.0,1,1,61,5,2,2.52,6.0,17
8,4,5,7,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,5,2,1.32,6.0,0
8,4,5,7,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,13,1,1.32,43.0,0
2,4,1,1,1,8,0,4,1,1,3,3,1,9,7.0,1,1,61,8,1,0.6,6.0,15
8,4,1,1,1,8,3,0,1,1,3,3,1,0,1.0,1,1,61,4,2,0.6,4.0,8
11,4,1,4,1,9,3,0,1,0,3,3,1,1,2.0,1,1,11,4,1,1.32,,7
11,4,1,4,1,9,3,0,1,0,3,3,1,1,2.0,1,1,11,9,1,1.32,21.0,7
1,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,11,6,1,1.32,11.0,16
1,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,11,10,1,1.32,18.0,16
1,4,1,4,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,6,2,0.6,12.0,8
1,4,1,3,1,8,1,0,1,1,1,4,1,0,1.0,1,1,41,7,2,0.6,6.0,7
8,4,5,7,1,9,3,0,1,1,2,3,3,0,1.0,1,1,42,14,1,1.32,51.0,21
8,4,5,7,1,9,3,0,1,1,2,3,3,0,1.0,1,1,42,99,0,1.32,,21
3,4,5,5,1,9,0,2,1,1,2,3,3,1,2.0,1,1,31,5,2,7.02,7.0,21
3,4,5,5,1,9,0,2,1,1,2,3,3,1,2.0,1,1,31,5,1,7.02,4.0,21
12,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,62,9,1,3.8,22.0,23
12,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,62,4,1,3.8,4.0,23
12,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,62,5,1,3.8,4.0,23
8,4,5,2,1,9,0,3,3,1,4,3,3,0,1.0,1,1,61,7,1,8.88,16.0,20
8,4,5,2,1,9,0,3,3,1,4,3,3,0,1.0,1,1,61,14,1,8.88,26.0,20
8,4,5,2,1,9,0,3,3,1,4,3,3,0,1.0,1,1,61,12,1,8.88,32.0,20
10,2,5,6,1,9,1,0,1,1,2,3,3,0,6.0,1,1,61,8,1,0.6,13.0,1
3,4,1,1,1,8,0,3,1,1,2,3,1,0,6.0,1,1,43,11,1,0.9,35.0,15
5,4,1,1,1,9,0,5,1,1,3,3,1,0,5.0,1,1,32,5,1,1.92,6.0,7
5,4,1,1,1,9,0,5,1,1,3,3,1,0,5.0,1,1,32,11,1,1.92,35.0,7
5,4,1,1,1,9,0,5,1,1,3,3,1,0,5.0,1,1,32,9,1,1.92,28.0,7
8,4,1,7,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,10,1,1.32,29.0,9
8,4,1,7,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,9,1,1.32,,9
7,4,1,5,1,8,0,3,1,1,3,3,1,0,6.0,1,1,61,10,2,1.32,31.0,19
9,4,1,2,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,8,2,2.58,14.0,14
2,4,1,4,1,8,3,0,1,1,2,3,1,0,1.0,1,1,44,8,1,1.32,21.0,8
1,4,5,1,1,8,0,3,1,1,1,3,3,1,3.0,1,1,11,16,1,3.12,33.0,19
2,4,5,2,1,8,0,3,2,1,3,3,6,1,2.0,1,1,51,4,2,2.52,5.0,17
2,4,5,2,1,8,0,3,2,1,3,3,6,1,2.0,1,1,51,7,2,2.52,15.0,17
7,4,1,1,1,8,3,0,1,1,4,3,1,9,7.0,1,1,51,6,1,0.6,14.0,16
7,4,1,3,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,9,1,1.92,,8
7,4,1,3,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,6,2,1.92,,8
7,4,1,3,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,9,2,1.92,26.0,8
7,4,5,4,1,8,0,3,2,1,5,3,3,1,2.0,1,1,62,8,2,1.32,21.0,23
7,4,5,4,1,8,0,3,2,1,5,3,3,1,2.0,1,1,62,6,2,1.32,8.0,23
2,4,5,6,1,9,0,3,1,1,5,3,10,1,2.0,1,1,41,7,1,5.72,16.0,5
2,4,5,6,1,9,0,3,1,1,5,3,10,1,2.0,1,1,41,4,2,5.72,3.0,5
10,4,1,4,1,8,2,0,1,1,3,3,1,0,1.0,1,1,11,6,1,1.98,13.0,7
10,4,1,4,1,8,2,0,1,1,3,3,1,0,1.0,1,1,11,99,0,1.98,,7
4,4,5,1,1,8,1,0,1,1,3,3,6,1,2.0,1,1,51,99,0,0.6,,19
6,4,1,5,1,8,3,0,1,1,3,5,1,1,2.0,1,1,51,9,1,10.76,24.0,13
4,4,1,1,1,9,3,0,8,1,3,5,11,1,2.0,9,1,11,6,1,3.48,11.0,8
12,4,1,3,1,9,0,3,1,1,4,3,1,0,5.0,1,1,77,8,1,4.44,19.0,15
12,4,1,3,1,9,0,3,1,1,4,3,1,0,5.0,1,1,77,13,1,4.44,42.0,15
12,4,1,3,1,9,0,3,1,1,4,3,1,0,5.0,1,1,77,5,2,4.44,7.0,15
8,4,1,4,1,9,3,0,1,1,2,3,1,0,1.0,1,1,11,13,1,0.6,39.0,9
2,4,1,3,1,8,0,3,1,1,5,4,1,0,1.0,1,1,31,4,1,1.32,3.0,9
2,4,1,3,1,8,0,3,1,1,5,4,1,0,1.0,1,1,31,15,2,1.32,50.0,9
1,4,5,5,1,8,3,0,1,1,3,3,3,1,2.0,1,1,41,12,1,4.44,31.0,21
1,4,5,5,1,8,3,0,1,1,3,3,3,1,2.0,1,1,41,8,1,4.44,23.0,21
1,4,5,5,1,8,3,0,1,1,3,3,3,1,2.0,1,1,41,9,1,4.44,26.0,21
1,4,1,2,1,8,3,0,1,1,2,3,1,0,1.0,1,1,42,11,2,0.6,38.0,7
2,4,1,6,1,8,3,0,1,1,4,3,1,0,1.0,1,1,51,5,1,0.6,4.0,14
8,4,1,4,1,9,3,0,1,1,3,3,1,0,1.0,1,1,41,15,1,0.6,29.0,17
5,4,1,3,1,9,0,3,2,1,5,3,1,1,2.0,1,1,11,7,1,5.04,17.0,15
5,4,1,3,1,9,0,3,2,1,5,3,1,1,2.0,1,1,11,6,1,5.04,3.0,15
11,4,1,5,1,9,0,3,1,1,1,3,1,0,7.0,1,1,31,8,2,0.6,18.0,8
1,4,5,1,1,8,0,3,1,1,3,3,3,1,2.0,1,1,11,9,1,5.04,22.0,20
1,4,5,1,1,8,0,3,1,1,3,3,3,1,2.0,1,1,11,9,1,5.04,24.0,20
1,4,1,1,1,8,3,0,1,1,1,3,1,0,6.0,1,1,31,11,2,1.92,27.0,12
1,4,1,1,1,8,3,0,1,1,1,3,1,0,6.0,1,1,31,15,2,1.92,37.0,12
1,4,1,1,1,8,3,0,1,1,1,3,1,0,6.0,1,1,31,99,0,1.92,,12
8,4,1,3,1,9,3,0,1,1,3,3,1,1,2.0,1,1,42,5,2,1.32,6.0,17
8,4,1,3,1,9,3,0,1,1,3,3,1,1,2.0,1,1,42,7,1,1.32,18.0,17
1,4,5,3,1,8,3,0,6,2,2,4,10,1,2.0,9,1,51,6,2,1.32,12.0,17
1,4,5,3,1,8,3,0,6,2,2,4,10,1,2.0,9,1,51,14,2,1.32,50.0,17
10,4,5,3,1,8,0,3,1,1,2,3,3,1,2.0,1,1,51,5,1,1.98,5.0,20
10,4,5,3,1,8,0,3,1,1,2,3,3,1,2.0,1,1,51,8,1,1.98,18.0,20
4,2,1,3,1,8,3,0,1,1,2,3,1,0,1.0,1,1,22,15,1,1.32,42.0,12
4,2,1,3,1,8,3,0,1,1,2,3,1,0,1.0,1,1,22,7,1,1.32,7.0,12
1,4,5,1,1,8,0,3,1,1,3,3,3,1,2.0,1,2,51,8,1,0.6,20.0,17
8,4,1,2,1,8,0,3,1,1,5,3,1,1,2.0,1,1,61,13,1,3.97,48.0,8
8,4,1,2,1,8,0,3,1,1,5,3,1,1,2.0,1,1,61,13,1,3.97,40.0,8
6,4,1,5,1,9,0,3,1,3,2,3,1,0,6.0,1,1,42,13,2,1.25,43.0,17
12,4,1,5,1,9,9,0,0,0,0,5,11,1,2.0,9,9,51,7,2,1.98,6.0,16
12,4,1,5,1,9,9,0,0,0,0,5,11,1,2.0,9,9,51,9,1,1.98,24.0,16
4,4,1,1,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,7,2,2.75,14.0,13
4,4,1,1,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,5,1,2.75,6.0,13
3,4,1,1,1,8,0,2,1,1,2,3,1,0,7.0,1,1,44,12,2,0.6,30.0,16
5,4,1,7,1,8,0,2,1,1,3,3,1,1,2.0,2,2,42,15,1,1.32,55.0,9
5,4,1,7,1,8,0,2,1,1,3,3,1,1,2.0,2,2,42,9,1,1.32,25.0,9
4,3,1,2,1,9,1,0,3,1,3,3,1,1,2.0,1,1,51,99,0,2.52,,12
11,4,1,1,1,9,0,3,1,1,3,3,11,1,2.0,9,9,41,7,1,1.32,7.0,7
11,4,1,1,1,9,0,3,1,1,3,3,11,1,2.0,9,9,41,9,1,1.32,27.0,7
1,4,1,6,1,8,3,0,1,1,2,5,1,1,2.0,1,1,51,8,1,2.85,16.0,14
6,4,1,2,1,8,0,3,1,1,1,3,1,9,7.0,1,1,62,17,1,0.6,31.0,10
1,4,5,7,1,8,0,3,1,1,5,3,6,1,2.0,2,2,61,5,1,4.44,5.0,22
1,4,5,7,1,8,0,3,1,1,5,3,6,1,2.0,2,2,61,5,1,4.44,8.0,22
3,4,5,4,1,9,3,0,1,1,4,3,3,0,7.0,1,1,61,13,1,0.6,34.0,18
1,4,5,3,1,9,1,0,1,1,3,3,6,1,2.0,1,1,51,15,1,1.32,54.0,6
1,4,5,3,1,9,1,0,1,1,3,3,6,1,2.0,1,1,51,10,1,1.32,31.0,6
7,4,5,1,1,8,3,0,1,1,2,5,6,0,1.0,1,1,51,9,2,0.6,19.0,20
6,4,1,6,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,10,1,1.32,15.0,15
5,1,1,6,1,9,3,0,1,1,2,3,1,0,5.0,1,1,32,14,2,1.32,27.0,18
5,1,1,6,1,9,3,0,1,1,2,3,1,0,5.0,1,1,32,6,2,1.32,11.0,18
3,4,5,2,1,9,3,0,1,1,3,3,3,1,2.0,1,1,23,4,1,1.32,3.0,23
