pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,MISPAR_REHEV_fikt,ZEHUT_fikt,SUG_MEORAV,SHNAT_HOZAA,KVUZA_GIL,MIN,SUG_REHEV_NASA_LMS,EMZAE_BETIHUT,SEMEL_YISHUV_MEGURIM,HUMRAT_PGIA,SUG_NIFGA_LMS,PEULAT_NIFGA_LMS,KVUTZAT_OHLUSIYA_LMS,MAHOZ_MEGURIM,NAFA_MEGURIM,EZOR_TIVI_MEGURIM,MAAMAD_MINIZIPALI_MEGURIM,ZURAT_ISHUV_MEGURIM,SUG_TIK,ShimushBeAvizareyBetihut_LMS,PtiraMeuheret_LMS,severity_score,component_1,total_acc,fatal_acc,severe_acc,light_acc,weightedAccCount,base_risk_score,risk_score_per_row
2023065316,1,1,1,3000,4773.0,4452.0,,24530725.0,,,,,61,2023,8,27,48,4,1,1,0,3,4,9,0,3,2,0,3,3,1,1.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,219462.0,635130.0,2,4,1,2013,6,1,6.0,5,3000,0,0,8,2,1.0,11,111.0,0.0,12.0,1,,,1,2,10,0,2,8,14,0.4828,2.48
2023065316,1,1,1,3000,4773.0,4452.0,,24530725.0,,,,,61,2023,8,27,48,4,1,1,0,3,4,9,0,3,2,0,3,3,1,1.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,219462.0,635130.0,3,1,2,2017,7,1,1.0,5,654,3,2,1,2,3.0,32,323.0,0.0,26.0,1,,,1,2,10,0,2,8,14,0.4828,2.48
2023065328,1,1,1,3000,235.0,4113.0,,25030124.0,,,,,61,2023,5,9,64,4,1,3,1,3,2,9,3,0,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,221535.0,633429.0,1,10,1,2006,9,1,16.0,5,3616,0,0,8,1,7.0,76,760.0,0.0,16.0,1,,,1,2,7,0,0,7,7,0.2414,2.24
2023065328,1,1,1,3000,235.0,4113.0,,25030124.0,,,,,61,2023,5,9,64,4,1,3,1,3,2,9,3,0,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,221535.0,633429.0,2,4,1,2019,7,1,11.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,1,2,7,0,0,7,7,0.2414,2.24
2023065383,1,1,1,7900,905.0,909.0,,10022.0,,,,,51,2023,8,26,45,4,1,7,1,3,2,8,0,2,1,1,4,3,1,2.0,1,1,9,9,9,0,0,9,4,42,422,0.0,13,1,188616.0,666379.0,1,1,1,1974,15,1,1.0,1,7900,0,0,8,1,4.0,42,422.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065383,1,1,1,7900,905.0,909.0,,10022.0,,,,,51,2023,8,26,45,4,1,7,1,3,2,8,0,2,1,1,4,3,1,2.0,1,1,9,9,9,0,0,9,4,42,422,0.0,13,1,188616.0,666379.0,2,2,2,1980,12,1,1.0,1,8000,3,2,1,1,2.0,21,212.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065446,1,1,1,1139,143.0,140.0,,8340106.0,,,,,12,2023,9,6,60,4,1,4,0,3,2,5,0,3,1,1,5,3,1,6.0,1,1,9,9,9,0,0,9,2,24,242,0.0,16,1,228783.0,757466.0,1,3,1,2003,8,1,1.0,1,9100,0,0,8,1,2.0,24,245.0,0.0,15.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065446,1,1,1,1139,143.0,140.0,,8340106.0,,,,,12,2023,9,6,60,4,1,4,0,3,2,5,0,3,1,1,5,3,1,6.0,1,1,9,9,9,0,0,9,2,24,242,0.0,16,1,228783.0,757466.0,2,2,2,2009,8,1,1.0,1,1139,3,2,1,3,2.0,24,242.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065495,1,2,1,3616,201.0,211.0,,130073.0,,,,,43,2023,5,4,79,4,5,5,0,3,2,8,0,3,1,0,5,3,4,5.0,1,1,9,9,9,0,0,9,7,77,777,0.0,16,1,231397.0,633889.0,1,2,1,1992,10,1,2.0,1,3645,0,0,8,1,7.0,75,750.0,74.0,33.0,1,,,1,2,7,0,0,7,7,0.2414,2.24
2023065495,1,2,1,3616,201.0,211.0,,130073.0,,,,,43,2023,5,4,79,4,5,5,0,3,2,8,0,3,1,0,5,3,4,5.0,1,1,9,9,9,0,0,9,7,77,777,0.0,16,1,231397.0,633889.0,2,1,2,1987,12,2,1.0,1,3616,3,2,1,1,7.0,76,760.0,0.0,16.0,1,,,1,2,7,0,0,7,7,0.2414,2.24
2023065555,1,1,1,7100,455.0,416.0,,10800362.0,,,,,38,2023,5,29,49,4,1,2,0,3,2,8,0,3,1,1,2,3,1,1.0,1,1,9,9,9,0,0,9,6,61,614,0.0,14,1,161059.0,619798.0,1,1,1,2016,8,1,2.0,1,7100,0,0,8,1,6.0,61,614.0,0.0,14.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065555,1,1,1,7100,455.0,416.0,,10800362.0,,,,,38,2023,5,29,49,4,1,2,0,3,2,8,0,3,1,1,2,3,1,1.0,1,1,9,9,9,0,0,9,6,61,614,0.0,14,1,161059.0,619798.0,2,2,2,2000,9,1,1.0,1,7100,3,2,1,1,6.0,61,614.0,0.0,14.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065602,1,1,1,9100,224.0,412.0,,14970040.0,,,,,12,2023,11,29,84,4,5,4,1,3,5,8,0,3,1,1,5,3,3,2.0,1,1,9,9,9,0,0,9,2,24,245,0.0,15,1,209645.0,767860.0,1,3,1,1976,14,1,1.0,1,1139,0,0,8,1,2.0,24,242.0,0.0,16.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023065602,1,1,1,9100,224.0,412.0,,14970040.0,,,,,12,2023,11,29,84,4,5,4,1,3,5,8,0,3,1,1,5,3,3,2.0,1,1,9,9,9,0,0,9,2,24,245,0.0,15,1,209645.0,767860.0,2,1,2,2014,6,1,19.0,2,517,3,4,1,2,2.0,24,245.0,99.0,29.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023065602,1,1,1,9100,224.0,412.0,,14970040.0,,,,,12,2023,11,29,84,4,5,4,1,3,5,8,0,3,1,1,5,3,3,2.0,1,1,9,9,9,0,0,9,2,24,245,0.0,15,1,209645.0,767860.0,3,2,2,2019,5,1,9.0,2,9100,3,4,1,1,2.0,24,245.0,0.0,15.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023065607,1,1,1,2650,163.0,386.0,,7250003.0,,,,,20,2023,1,22,62,4,1,1,1,3,5,8,3,0,1,1,2,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,16,1,184914.0,671626.0,1,2,2,2021,5,2,1.0,5,628,3,2,1,2,3.0,32,324.0,99.0,27.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065607,1,1,1,2650,163.0,386.0,,7250003.0,,,,,20,2023,1,22,62,4,1,1,1,3,5,8,3,0,1,1,2,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,16,1,184914.0,671626.0,2,1,1,2009,7,1,1.0,5,2400,0,0,8,1,5.0,51,512.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065632,1,1,1,7400,442.0,240.0,,80032.0,,,,,51,2023,2,19,43,4,1,1,0,3,15,8,1,0,1,1,1,3,1,6.0,1,1,9,9,9,0,0,9,4,41,411,0.0,13,1,186318.0,693498.0,1,1,2,1982,12,1,1.0,5,7400,3,2,1,1,4.0,41,411.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065632,1,1,1,7400,442.0,240.0,,80032.0,,,,,51,2023,2,19,43,4,1,1,0,3,15,8,1,0,1,1,1,3,1,6.0,1,1,9,9,9,0,0,9,4,41,411,0.0,13,1,186318.0,693498.0,2,2,1,2018,8,2,1.0,5,154,0,0,8,1,4.0,41,411.0,99.0,17.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065678,1,1,1,2800,410.0,227.0,,7450004.0,,,,,12,2023,6,16,3,4,5,6,1,3,2,9,0,2,1,1,5,3,3,2.0,1,1,9,9,9,0,0,9,2,21,211,0.0,16,1,253571.0,790795.0,1,1,2,2021,5,2,1.0,5,2800,3,2,1,1,2.0,21,211.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065678,1,1,1,2800,410.0,227.0,,7450004.0,,,,,12,2023,6,16,3,4,5,6,1,3,2,9,0,2,1,1,5,3,3,2.0,1,1,9,9,9,0,0,9,2,21,211,0.0,16,1,253571.0,790795.0,2,2,2,2009,7,1,1.0,1,2009,3,2,1,1,2.0,21,211.0,55.0,31.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065712,1,1,1,2500,173.0,150.0,,15140002.0,,,,,11,2023,6,20,95,4,5,3,1,3,2,8,0,2,3,1,5,3,3,2.0,1,1,6,1,9,0,0,9,3,31,311,0.0,16,1,204060.0,742487.0,1,3,2,2020,5,2,1.0,5,2500,3,2,1,1,3.0,31,311.0,0.0,16.0,1,,,1,2,8,0,0,8,8,0.2759,2.28
2023065712,1,1,1,2500,173.0,150.0,,15140002.0,,,,,11,2023,6,20,95,4,5,3,1,3,2,8,0,2,3,1,5,3,3,2.0,1,1,6,1,9,0,0,9,3,31,311,0.0,16,1,204060.0,742487.0,2,2,2,2013,6,1,1.0,5,681,3,2,1,1,4.0,42,422.0,0.0,16.0,1,,,1,2,8,0,0,8,8,0.2759,2.28
2023065748,1,1,1,7900,231.0,226.0,,10460041.0,,,,,51,2023,12,20,91,4,5,4,0,3,2,8,3,0,1,1,2,3,3,5.0,1,1,9,9,9,0,0,9,4,42,422,0.0,13,1,189712.0,665966.0,1,2,2,2017,6,1,10.0,2,7900,3,4,1,1,4.0,42,422.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065748,1,1,1,7900,231.0,226.0,,10460041.0,,,,,51,2023,12,20,91,4,5,4,0,3,2,8,3,0,1,1,2,3,3,5.0,1,1,9,9,9,0,0,9,4,42,422,0.0,13,1,189712.0,665966.0,2,1,1,2018,6,2,1.0,1,9100,0,0,8,3,2.0,24,245.0,0.0,15.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065768,1,1,1,7900,127.0,124.0,,9410014.0,,,,,51,2023,7,14,65,4,1,6,1,3,1,9,0,3,1,1,2,3,1,2.0,1,1,9,9,9,3,4,2,4,42,422,0.0,13,1,189359.0,666843.0,1,2,1,2014,7,1,1.0,5,7900,0,0,8,1,4.0,42,422.0,0.0,13.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023065774,1,1,1,7100,693.0,697.0,,100011.0,,,,,38,2023,2,19,31,4,1,1,0,3,1,8,0,5,1,1,3,3,1,6.0,1,1,9,9,9,3,3,9,6,61,614,0.0,14,1,157867.0,618005.0,1,3,1,2001,10,2,1.0,1,7100,0,0,8,1,6.0,61,614.0,0.0,14.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023065825,1,1,1,8600,205.0,903.0,,67560112.0,,,,,20,2023,7,26,39,4,1,4,1,2,1,8,3,0,1,1,3,3,1,2.0,1,1,9,9,9,3,4,2,5,51,512,0.0,14,1,183417.0,666451.0,1,2,1,2003,8,1,1.0,1,3000,0,0,8,2,1.0,11,111.0,0.0,12.0,1,,,2,4,5,0,1,4,7,0.2414,4.24
2023065844,1,1,1,6100,518.0,527.0,,8560024.0,,,,,20,2023,12,24,58,4,1,1,0,3,2,8,3,0,1,1,2,3,1,1.0,2,2,9,9,9,0,0,9,5,51,512,0.0,13,1,184432.0,666561.0,1,2,2,2022,4,1,9.0,5,6100,3,4,1,1,5.0,51,512.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065844,1,1,1,6100,518.0,527.0,,8560024.0,,,,,20,2023,12,24,58,4,1,1,0,3,2,8,3,0,1,1,2,3,1,1.0,2,2,9,9,9,0,0,9,5,51,512,0.0,13,1,184432.0,666561.0,2,1,1,0,99,0,1.0,5,0,0,0,8,1,,99,,,,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065853,1,1,1,7800,104.0,257.0,,8760003.0,,,,,12,2023,12,29,61,4,1,6,1,3,2,8,0,3,2,1,3,3,1,2.0,1,1,9,9,9,0,0,9,3,32,324,99.0,16,1,195976.0,709461.0,1,1,1,2016,6,2,1.0,1,7800,0,0,8,1,3.0,32,324.0,99.0,16.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023065853,1,1,1,7800,104.0,257.0,,8760003.0,,,,,12,2023,12,29,61,4,1,6,1,3,2,8,0,3,2,1,3,3,1,2.0,1,1,9,9,9,0,0,9,3,32,324,99.0,16,1,195976.0,709461.0,2,2,2,2021,5,2,1.0,5,7700,3,2,1,1,2.0,23,234.0,0.0,15.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023065857,1,1,1,9000,102.0,701.0,,8450021.0,,,,,34,2023,7,6,82,4,5,5,1,3,2,9,0,3,1,1,3,3,3,2.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,181511.0,572599.0,1,3,1,2021,5,1,1.0,5,1054,0,0,8,2,6.0,62,623.0,99.0,26.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065857,1,1,1,9000,102.0,701.0,,8450021.0,,,,,34,2023,7,6,82,4,5,5,1,3,2,9,0,3,1,1,3,3,3,2.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,181511.0,572599.0,2,1,2,2007,9,1,1.0,5,2200,3,2,1,1,6.0,62,626.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023065871,1,1,1,3000,1346.0,1362.0,,28040411.0,,,,,61,2023,1,10,45,4,1,3,1,2,2,8,0,3,1,1,4,3,1,2.0,9,1,9,9,9,0,0,9,1,11,111,0.0,12,1,218030.0,628506.0,1,1,1,2003,13,2,1.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,2,4,16,0,2,14,20,0.6897,4.69
2023065871,1,1,1,3000,1346.0,1362.0,,28040411.0,,,,,61,2023,1,10,45,4,1,3,1,2,2,8,0,3,1,1,4,3,1,2.0,9,1,9,9,9,0,0,9,1,11,111,0.0,12,1,218030.0,628506.0,2,3,1,1983,14,2,1.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,2,4,16,0,2,14,20,0.6897,4.69
2023065882,1,1,1,3000,1106.0,1114.0,,92872453.0,,,,,61,2023,4,20,72,4,1,5,1,3,2,9,0,3,1,0,3,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,219497.0,632168.0,1,2,2,2009,7,1,1.0,1,3000,3,2,1,1,1.0,11,111.0,0.0,12.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023065882,1,1,1,3000,1106.0,1114.0,,92872453.0,,,,,61,2023,4,20,72,4,1,5,1,3,2,9,0,3,1,0,3,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,219497.0,632168.0,2,3,2,1998,11,2,1.0,1,3000,3,2,1,1,1.0,11,111.0,0.0,12.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023066009,1,1,1,6600,339.0,333.0,,180024.0,,,,,20,2023,4,9,47,3,1,1,0,3,2,8,1,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,5,51,513,0.0,14,1,179694.0,658433.0,1,1,2,1963,17,2,1.0,1,6600,3,2,1,1,5.0,51,513.0,0.0,14.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023066009,1,1,1,6600,339.0,333.0,,180024.0,,,,,20,2023,4,9,47,3,1,1,0,3,2,8,1,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,5,51,513,0.0,14,1,179694.0,658433.0,2,2,2,2012,8,2,1.0,1,7900,3,2,1,1,4.0,42,422.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023066022,1,1,1,4000,1161.0,1192.0,,18380271.0,,,,,11,2023,3,10,52,4,1,6,1,3,2,8,0,5,2,1,3,3,1,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,196817.0,743403.0,1,2,1,2018,5,1,1.0,5,2100,0,0,8,1,3.0,31,311.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023066022,1,1,1,4000,1161.0,1192.0,,18380271.0,,,,,11,2023,3,10,52,4,1,6,1,3,2,8,0,5,2,1,3,3,1,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,196817.0,743403.0,2,1,2,1989,13,2,1.0,5,4000,3,2,1,1,3.0,31,311.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023066035,1,1,1,9000,366.0,404.0,,11340041.0,,,,,34,2023,5,2,43,4,1,3,1,3,2,9,1,0,1,1,0,5,11,2.0,9,9,9,9,9,0,0,9,6,62,623,0.0,13,1,179641.0,572751.0,1,1,2,1979,16,2,1.0,5,396,3,2,1,1,6.0,62,623.0,41.0,31.0,1,,,1,2,14,0,6,8,26,0.8966,2.9
2023066035,1,1,1,9000,366.0,404.0,,11340041.0,,,,,34,2023,5,2,43,4,1,3,1,3,2,9,1,0,1,1,0,5,11,2.0,9,9,9,9,9,0,0,9,6,62,623,0.0,13,1,179641.0,572751.0,2,2,1,2005,8,1,1.0,5,9000,0,0,8,1,6.0,62,623.0,0.0,13.0,1,,,1,2,14,0,6,8,26,0.8966,2.9
2023066056,1,1,1,70,580.0,165.0,,8670001.0,,,,,38,2023,11,8,56,4,1,4,9,2,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0.0,13,1,166607.0,632785.0,1,1,1,1976,14,2,1.0,5,246,0,0,8,1,6.0,62,621.0,0.0,16.0,1,,,2,4,11,0,5,6,21,0.7241,4.72
2023066056,1,1,1,70,580.0,165.0,,8670001.0,,,,,38,2023,11,8,56,4,1,4,9,2,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0.0,13,1,166607.0,632785.0,2,2,2,2004,8,1,23.0,5,70,2,8,1,1,6.0,61,613.0,0.0,13.0,1,3.0,,2,4,11,0,5,6,21,0.7241,4.72
2023066137,1,1,1,9000,284.0,353.0,,10160053.0,,,,,34,2023,6,13,32,4,1,3,0,3,1,8,0,2,1,1,1,3,1,7.0,1,1,9,9,9,3,3,1,6,62,623,0.0,13,1,178464.0,574500.0,1,1,1,2021,6,2,1.0,1,2200,0,0,8,1,6.0,62,626.0,0.0,16.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023066140,1,1,1,5000,1655.0,1994.0,,16210711.0,,,,,20,2023,9,5,68,4,1,3,0,3,1,8,1,0,1,1,2,3,1,1.0,1,1,9,9,9,3,1,2,5,51,511,0.0,13,1,177108.0,662468.0,1,1,1,2021,6,1,19.0,5,7000,0,0,8,1,4.0,43,432.0,0.0,15.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023066156,1,1,1,70,580.0,335.0,,9680325.0,,,,,38,2023,4,14,57,4,1,6,1,3,5,8,0,4,3,1,3,3,1,2.0,1,1,9,9,9,0,0,9,6,61,613,0.0,13,1,167430.0,632315.0,1,1,1,2023,10,2,1.0,5,70,0,0,8,1,6.0,61,613.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023066156,1,1,1,70,580.0,335.0,,9680325.0,,,,,38,2023,4,14,57,4,1,6,1,3,5,8,0,4,3,1,3,3,1,2.0,1,1,9,9,9,0,0,9,6,61,613,0.0,13,1,167430.0,632315.0,2,2,2,2010,7,1,1.0,5,70,3,2,1,1,6.0,61,613.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023066201,1,1,1,7400,993.0,942.0,,160053.0,,,,,51,2023,7,13,68,4,1,5,1,3,2,8,0,3,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,4,41,411,0.0,13,1,186428.0,687723.0,1,4,2,1992,10,2,1.0,1,7400,3,2,1,1,4.0,41,411.0,0.0,13.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023066201,1,1,1,7400,993.0,942.0,,160053.0,,,,,51,2023,7,13,68,4,1,5,1,3,2,8,0,3,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,4,41,411,0.0,13,1,186428.0,687723.0,2,5,1,1997,10,1,24.0,1,7400,0,0,8,1,4.0,41,411.0,0.0,13.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023066317,1,1,1,9600,184.0,176.0,,12370005.0,,,,,12,2023,1,17,51,4,1,3,0,2,1,9,0,3,1,1,4,4,1,1.0,2,2,9,9,6,8,0,9,3,31,311,0.0,16,1,206077.0,750109.0,1,1,1,1991,11,1,1.0,5,4000,0,0,8,1,3.0,31,311.0,0.0,13.0,1,,,2,4,1,0,1,0,3,0.1034,4.1
2023066323,1,1,1,3000,1027.0,1344.0,,92870846.0,,,,,61,2023,7,10,77,4,1,2,0,3,1,9,3,0,1,1,2,3,1,1.0,1,1,9,9,9,3,3,1,1,11,111,0.0,12,1,217882.0,631555.0,1,2,1,2021,7,1,1.0,1,0,0,0,8,1,,99,,,,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023066340,1,1,1,28,263.0,256.0,,90099.0,,,,,52,2023,8,31,79,4,5,5,0,3,1,9,2,0,1,1,3,3,3,1.0,1,1,9,9,9,3,3,9,4,44,441,99.0,17,1,185674.0,639449.0,1,1,1,1971,14,1,1.0,1,6300,0,0,8,1,5.0,51,512.0,0.0,15.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023066351,1,1,1,4000,669.0,667.0,,18380386.0,,,,,11,2023,11,8,39,4,1,4,0,3,1,8,0,5,1,1,2,3,1,1.0,9,1,9,9,9,3,3,2,3,31,311,0.0,13,1,198815.0,744684.0,1,3,1,1991,10,1,1.0,5,4000,0,0,8,1,3.0,31,311.0,0.0,13.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023066351,1,1,1,4000,669.0,667.0,,18380386.0,,,,,11,2023,11,8,39,4,1,4,0,3,1,8,0,5,1,1,2,3,1,1.0,9,1,9,9,9,3,3,2,3,31,311,0.0,13,1,198815.0,744684.0,2,2,1,0,99,0,1.0,5,0,0,0,8,1,,99,,,,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023066352,1,1,1,166,127.0,187.0,,430053.0,,,,,38,2023,2,19,56,4,1,1,0,3,2,8,3,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,4,44,441,99.0,16,1,172506.0,632958.0,1,3,2,2011,11,2,1.0,5,166,3,2,1,1,4.0,44,441.0,99.0,16.0,1,,,1,2,6,0,2,4,10,0.3448,2.34
2023066352,1,1,1,166,127.0,187.0,,430053.0,,,,,38,2023,2,19,56,4,1,1,0,3,2,8,3,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,4,44,441,99.0,16,1,172506.0,632958.0,2,2,1,2020,5,1,2.0,5,7100,0,0,8,1,6.0,61,614.0,0.0,14.0,1,,,1,2,6,0,2,4,10,0.3448,2.34
2023066386,1,1,1,3000,4639.0,4801.0,,24900716.0,,,,,61,2023,7,5,52,4,1,4,1,2,2,8,3,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,222867.0,635301.0,1,1,1,2006,9,2,1.0,1,3000,0,0,8,2,1.0,11,111.0,0.0,12.0,1,,,2,4,2,0,2,0,6,0.2069,4.21
2023066386,1,1,1,3000,4639.0,4801.0,,24900716.0,,,,,61,2023,7,5,52,4,1,4,1,2,2,8,3,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,222867.0,635301.0,2,2,2,2011,6,1,21.0,4,3000,2,8,1,2,1.0,11,111.0,0.0,12.0,1,2.0,,2,4,2,0,2,0,6,0.2069,4.21
2023066387,1,1,1,7600,414.0,431.0,,7880004.0,,,,,12,2023,4,28,47,4,1,6,0,3,1,9,0,2,1,1,2,3,1,6.0,1,1,9,9,9,3,3,2,2,24,246,0.0,15,1,207485.0,759996.0,1,1,1,2021,6,1,1.0,5,509,0,0,8,2,2.0,23,237.0,99.0,26.0,1,,,1,2,7,4,1,2,29,1.0,3.0
2023066489,1,1,1,9000,498.0,1143.0,,11260012.0,,,,,34,2023,11,7,30,4,1,3,0,2,1,9,1,0,1,1,0,3,1,1.0,1,1,9,9,9,3,3,2,6,62,623,0.0,13,1,177812.0,575328.0,1,1,1,1994,10,1,2.0,5,9000,0,0,8,1,6.0,62,623.0,0.0,13.0,1,,,2,4,1,0,1,0,3,0.1034,4.1
2023066508,1,1,1,9000,925.0,917.0,,8640022.0,,,,,34,2023,2,4,71,4,5,7,0,3,2,8,1,0,1,1,1,3,3,6.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,179924.0,572266.0,1,3,2,1978,13,1,1.0,1,9000,3,2,1,1,6.0,62,623.0,0.0,13.0,1,,,1,2,8,0,0,8,8,0.2759,2.28
2023066508,1,1,1,9000,925.0,917.0,,8640022.0,,,,,34,2023,2,4,71,4,5,7,0,3,2,8,1,0,1,1,1,3,3,6.0,1,1,9,9,9,0,0,9,6,62,623,0.0,13,1,179924.0,572266.0,2,2,2,2017,5,1,1.0,1,9000,3,2,1,2,6.0,62,623.0,0.0,13.0,1,,,1,2,8,0,0,8,8,0.2759,2.28
2023066560,1,1,1,5000,4557.0,4534.0,,80152037.0,,,,,20,2023,7,28,79,4,5,6,1,2,2,8,1,0,1,1,2,3,6,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180084.0,669489.0,1,1,2,1967,15,1,15.0,5,5000,2,6,1,1,5.0,51,511.0,0.0,13.0,1,3.0,,2,4,2,0,2,0,6,0.2069,4.21
2023066560,1,1,1,5000,4557.0,4534.0,,80152037.0,,,,,20,2023,7,28,79,4,5,6,1,2,2,8,1,0,1,1,2,3,6,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180084.0,669489.0,2,2,1,2002,8,1,1.0,5,5000,0,0,8,1,5.0,51,511.0,0.0,13.0,1,,,2,4,2,0,2,0,6,0.2069,4.21
2023066645,1,1,1,5000,1107.0,1101.0,,10800517.0,,,,,20,2023,11,10,36,4,1,6,1,3,2,8,0,4,1,1,2,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,179488.0,664146.0,1,1,1,1986,12,1,1.0,5,5000,0,0,8,1,5.0,51,511.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023066645,1,1,1,5000,1107.0,1101.0,,10800517.0,,,,,20,2023,11,10,36,4,1,6,1,3,2,8,0,4,1,1,2,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,179488.0,664146.0,2,2,2,2005,8,1,10.0,2,5000,3,4,1,1,5.0,51,511.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
